"Sector","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Fishing",2006.2244488978,79.5415498699891,0.917046628378473,NA,79.5415498699891,NA,NA
"Fishing",2006.25851703407,79.4698668822665,0.915562020272621,NA,79.4698668822665,NA,NA
"Fishing",2006.29258517034,79.3992750691232,0.913968355142754,NA,NA,79.3992750691232,0.913968355142754
"Fishing",2006.32665330661,79.3297440943357,0.912294312208857,NA,NA,NA,NA
"Fishing",2006.36072144289,79.2612436216794,0.910567923962147,NA,NA,NA,NA
"Fishing",2006.39478957916,79.19374331493,0.90881628835481,NA,NA,NA,NA
"Fishing",2006.42885771543,79.1272128378627,0.907065295826918,NA,NA,NA,NA
"Fishing",2006.4629258517,79.0616218542543,0.905339372229773,NA,NA,NA,NA
"Fishing",2006.49699398798,78.9969400278801,0.903661239110568,NA,NA,NA,NA
"Fishing",2006.53106212425,78.9331370225152,0.902051693149499,NA,NA,NA,NA
"Fishing",2006.56513026052,78.8701825019363,0.90052940677665,NA,NA,NA,NA
"Fishing",2006.59919839679,78.8080461299186,0.899110752136187,NA,NA,NA,NA
"Fishing",2006.63326653307,78.7466975702381,0.897809650603017,NA,NA,NA,NA
"Fishing",2006.66733466934,78.6861064866699,0.896637449992535,NA,NA,NA,NA
"Fishing",2006.70140280561,78.6262425429906,0.895602831440013,NA,NA,NA,NA
"Fishing",2006.73547094188,78.5670754029756,0.894711747671086,NA,NA,NA,NA
"Fishing",2006.76953907816,78.5085747304001,0.893967394052383,NA,NA,NA,NA
"Fishing",2006.80360721443,78.4507101890407,0.893370213417309,NA,NA,NA,NA
"Fishing",2006.8376753507,78.3934514426728,0.892917935230749,NA,NA,NA,NA
"Fishing",2006.87174348697,78.336768155072,0.892605649207974,NA,NA,NA,NA
"Fishing",2006.90581162325,78.2806299900138,0.892425913065226,NA,NA,NA,NA
"Fishing",2006.93987975952,78.2250066112744,0.892368893675433,NA,NA,NA,NA
"Fishing",2006.97394789579,78.1698676826296,0.892422540554273,NA,NA,NA,NA
