"Sector","Year","fit","se.fit"
"Combined",2002.40881763527,70.7363193676761,4.57594050121584
"Combined",2002.44889779559,70.7061102425813,4.56081887128619
"Combined",2002.48897795591,70.6759011972196,4.54575080184463
"Combined",2002.52905811623,70.6456922324919,4.530736824223
"Combined",2002.56913827655,70.6154833492985,4.51577747488258
"Combined",2002.60921843687,70.5852745485403,4.50087329543959
"Combined",2002.64929859719,70.5550658311179,4.48602483268916
"Combined",2002.68937875751,70.5248571979323,4.47123263862886
"Combined",2002.72945891784,70.4946486498837,4.45649727048077
"Combined",2002.76953907816,70.464440187873,4.44181929071347
"Combined",2002.80961923848,70.434231812801,4.42719926706222
"Combined",2002.8496993988,70.404023525568,4.41263777254804
"Combined",2002.88977955912,70.3738153270751,4.39813538549641
"Combined",2002.92985971944,70.3436072182229,4.38369268955406
"Combined",2002.96993987976,70.3133991999118,4.36931027370448
"Combined",2003.01002004008,70.2831912730421,4.3549887322861
"Combined",2003.0501002004,70.2529834384335,4.340728665393
"Combined",2003.09018036072,70.2227756967496,4.32653067923633
"Combined",2003.13026052104,70.1925680486361,4.31239538545313
"Combined",2003.17034068136,70.1623604947392,4.29832340100921
"Combined",2003.21042084168,70.1321530357043,4.28431534818862
"Combined",2003.250501002,70.1019456721774,4.27037185458211
"Combined",2003.29058116232,70.0717384048044,4.25649355307309
"Combined",2003.33066132265,70.0415312342308,4.24268108182165
"Combined",2003.37074148297,70.0113241611027,4.22893508424744
"Combined",2003.41082164329,69.9811171860657,4.21525620900965
"Combined",2003.45090180361,69.950910309766,4.2016451099855
"Combined",2003.49098196393,69.9207035328489,4.18810244624598
"Combined",2003.53106212425,69.8904968559605,4.1746288820303
"Combined",2003.57114228457,69.8602902797466,4.16122508671723
"Combined",2003.61122244489,69.8300838048529,4.14789173479418
"Combined",2003.65130260521,69.7998774319252,4.13462950582447
"Combined",2003.69138276553,69.7696711616096,4.12143908441146
"Combined",2003.73146292585,69.7394649945514,4.10832116016007
"Combined",2003.77154308617,69.7092589313968,4.09527642763638
"Combined",2003.81162324649,69.6790529727916,4.08230558632378
"Combined",2003.85170340681,69.6488471193813,4.06940934057637
"Combined",2003.89178356713,69.618641371812,4.05658839957008
"Combined",2003.93186372745,69.5884357307296,4.04384347725029
"Combined",2003.97194388778,69.5582301967795,4.03117529227635
"Combined",2004.0120240481,69.5280247706061,4.01858456796753
"Combined",2004.05210420842,69.4978194527246,4.00607203253682
"Combined",2004.09218436874,69.4676142434313,3.99363841923456
"Combined",2004.13226452906,69.4374091430015,3.98128446581784
"Combined",2004.17234468938,69.4072041517104,3.96901091442073
"Combined",2004.2124248497,69.3769992698336,3.95681851147022
"Combined",2004.25250501002,69.3467944976459,3.94470800759789
"Combined",2004.29258517034,69.3165898354229,3.93268015754848
"Combined",2004.33266533066,69.2863852834399,3.92073572008392
"Combined",2004.37274549098,69.2561808419719,3.90887545788332
"Combined",2004.4128256513,69.2259765112943,3.89710013743957
"Combined",2004.45290581162,69.1957722916824,3.88541052895113
"Combined",2004.49298597194,69.1655681834115,3.87380740620968
"Combined",2004.53306613226,69.1353641867567,3.86229154648414
"Combined",2004.57314629259,69.1051603019935,3.85086373039964
"Combined",2004.61322645291,69.074956529397,3.83952474181231
"Combined",2004.65330661323,69.0447528692425,3.82827536768005
"Combined",2004.69338677355,69.0145493218054,3.81711639792834
"Combined",2004.73346693387,68.9843458873607,3.80604862531145
"Combined",2004.77354709419,68.9541425661839,3.79507284526973
"Combined",2004.81362725451,68.9239393585502,3.78418985578153
"Combined",2004.85370741483,68.893736264735,3.77340045721093
"Combined",2004.89378757515,68.8635332850132,3.76270545215036
"Combined",2004.93386773547,68.8333304196604,3.75210564525911
"Combined",2004.97394789579,68.8031276689519,3.74160184309653
"Combined",2005.01402805611,68.772925033161,3.73119485395862
"Combined",2005.05410821643,68.7427225124661,3.72088548812807
"Combined",2005.09418837675,68.7125201069048,3.71067455790587
"Combined",2005.13426853707,68.6823178165028,3.7005628768257
"Combined",2005.17434869739,68.6521156412864,3.69055125939363
"Combined",2005.21442885772,68.6219135812816,3.68064052087383
"Combined",2005.25450901804,68.5917116365142,3.67083147706918
"Combined",2005.29458917836,68.5615098070103,3.66112494409736
"Combined",2005.33466933868,68.5313080927961,3.6515217381613
"Combined",2005.374749499,68.5011064938972,3.64202267531467
"Combined",2005.41482965932,68.4709050103399,3.63262857122291
"Combined",2005.45490981964,68.4407036421503,3.62334024091881
"Combined",2005.49498997996,68.4105023893541,3.61415849855329
"Combined",2005.53507014028,68.3803012519775,3.60508415714185
"Combined",2005.5751503006,68.3501002300464,3.59611802830579
"Combined",2005.61523046092,68.3198993235871,3.58726092200915
"Combined",2005.65531062124,68.2896985326252,3.57851364629082
"Combined",2005.69539078156,68.2594978571869,3.56987700699273
"Combined",2005.73547094188,68.2292972972984,3.5613518074833
"Combined",2005.7755511022,68.1990968529853,3.55293884837677
"Combined",2005.81563126253,68.1688965242738,3.54463892724883
"Combined",2005.85571142285,68.1386963111902,3.53645283834803
"Combined",2005.89579158317,68.1084962137599,3.52838137230336
"Combined",2005.93587174349,68.0782962320094,3.52042531582877
"Combined",2005.97595190381,68.0480963659646,3.51258545142378
"Combined",2006.01603206413,68.0178966156511,3.50486255708232
"Combined",2006.05611222445,67.9876969810858,3.49725740641748
"Combined",2006.09619238477,67.9574974622737,3.48977076848075
"Combined",2006.13627254509,67.9272980592186,3.48240340690457
"Combined",2006.17635270541,67.8970987719249,3.47515607953852
"Combined",2006.21643286573,67.8668996003968,3.4680295381211
"Combined",2006.25651302605,67.8367005446382,3.46102452794971
"Combined",2006.29659318637,67.8065016046535,3.45414178754931
"Combined",2006.33667334669,67.7763027804468,3.44738204833917
"Combined",2006.37675350701,67.7461040720223,3.44074603429882
"Combined",2006.41683366733,67.7159054793839,3.43423446163294
"Combined",2006.45691382766,67.6857070025359,3.42784803843605
"Combined",2006.49699398798,67.6555086414826,3.42158746435659
"Combined",2006.5370741483,67.6253103962278,3.41545343026123
"Combined",2006.57715430862,67.5951122667759,3.40944661789973
"Combined",2006.61723446894,67.5649142531312,3.40356769957033
"Combined",2006.65731462926,67.5347163552974,3.3978173377862
"Combined",2006.69739478958,67.5045185732789,3.39219618494356
"Combined",2006.7374749499,67.47432090708,3.38670488299131
"Combined",2006.77755511022,67.4441233567046,3.38134406310275
"Combined",2006.81763527054,67.4139259221569,3.37611434535012
"Combined",2006.85771543086,67.3837286034413,3.37101633838159
"Combined",2006.89779559118,67.3535314005615,3.36605063910159
"Combined",2006.9378757515,67.3233343135218,3.36121783235489
"Combined",2006.97795591182,67.2931373423266,3.35651849061443
"Combined",2007.01803607214,67.2629404869796,3.35195317369269
"Combined",2007.05811623246,67.2327437474738,3.34752242898591
"Combined",2007.09819639279,67.2025471237908,3.34322679125841
"Combined",2007.13827655311,67.1723506159113,3.33906678172983
"Combined",2007.17835671343,67.1421542238156,3.33504290773444
"Combined",2007.21843687375,67.1119579474846,3.33115566242149
"Combined",2007.25851703407,67.081761786899,3.32740552446156
"Combined",2007.29859719439,67.0515657420393,3.32379295775966
"Combined",2007.33867735471,67.0213698128861,3.32031841117548
"Combined",2007.37875751503,66.9911739994204,3.31698231825092
"Combined",2007.41883767535,66.9609783016224,3.31378509694534
"Combined",2007.45891783567,66.930782719473,3.31072714937918
"Combined",2007.49899799599,66.900587252953,3.30780886158582
"Combined",2007.53907815631,66.8703919020427,3.30503060327239
"Combined",2007.57915831663,66.8401966667228,3.30239272758976
"Combined",2007.61923847695,66.8100015469744,3.29989557091201
"Combined",2007.65931863727,66.7798065427775,3.29753945262559
"Combined",2007.6993987976,66.7496116541132,3.29532467492881
"Combined",2007.73947895792,66.7194168809619,3.2932515226416
"Combined",2007.77955911824,66.6892222233046,3.29132026302592
"Combined",2007.81963927856,66.6590276811216,3.2895311456172
"Combined",2007.85971943888,66.6288332543936,3.28788440206699
"Combined",2007.8997995992,66.5986389431015,3.28638024599699
"Combined",2007.93987975952,66.5684447472256,3.2850188728647
"Combined",2007.97995991984,66.5382506667467,3.28380045984109
"Combined",2008.02004008016,66.5080567016391,3.28272516572509
"Combined",2008.06012024048,66.4778628517235,3.2817931313912
"Combined",2008.1002004008,66.4476691166686,3.2810044796877
"Combined",2008.14028056112,66.4174754961363,3.28035931479702
"Combined",2008.18036072144,66.3872819897882,3.27985772213522
"Combined",2008.22044088176,66.3570885972861,3.27949976828959
"Combined",2008.26052104208,66.3268953182919,3.27928550096916
"Combined",2008.3006012024,66.2967021524673,3.27921494896838
"Combined",2008.34068136273,66.266509099474,3.27928812214395
"Combined",2008.38076152305,66.2363161589739,3.27950501140492
"Combined",2008.42084168337,66.206123330629,3.27986558871587
"Combined",2008.46092184369,66.1759306141007,3.28036980711345
"Combined",2008.50100200401,66.145738009051,3.28101760073599
"Combined",2008.54108216433,66.1155455151418,3.28180888486631
"Combined",2008.58116232465,66.0853531320345,3.28274355598754
"Combined",2008.62124248497,66.0551608593912,3.283821491852
"Combined",2008.66132264529,66.0249686968737,3.28504255156288
"Combined",2008.70140280561,65.9947766441436,3.28640657566871
"Combined",2008.74148296593,65.9645847008628,3.28791338627045
"Combined",2008.78156312625,65.9343928666932,3.28956278714096
"Combined",2008.82164328657,65.9042011412962,3.29135456385684
"Combined",2008.86172344689,65.874009524334,3.29328848394225
"Combined",2008.90180360721,65.8438180154684,3.29536429702461
"Combined",2008.94188376754,65.8136266143608,3.29758173500197
"Combined",2008.98196392786,65.7834353206732,3.29994051222165
"Combined",2009.02204408818,65.7532441340534,3.30244032570461
"Combined",2009.0621242485,65.7230530538873,3.30508085594653
"Combined",2009.10220440882,65.6928620793323,3.30786176705041
"Combined",2009.14228456914,65.6626712095377,3.31078270639739
"Combined",2009.18236472946,65.6324804436529,3.31384330484191
"Combined",2009.22244488978,65.602289780827,3.31704317693532
"Combined",2009.2625250501,65.5720992202092,3.32038192115843
"Combined",2009.30260521042,65.5419087609494,3.32385912016311
"Combined",2009.34268537074,65.5117184021962,3.32747434102236
"Combined",2009.38276553106,65.4815281430994,3.33122713548834
"Combined",2009.42284569138,65.4513379828082,3.33511704025841
"Combined",2009.4629258517,65.4211479204718,3.33914357724858
"Combined",2009.50300601202,65.3909579552395,3.34330625387384
"Combined",2009.54308617234,65.3607680862609,3.34760456333538
"Combined",2009.58316633267,65.3305783126849,3.35203798491411
"Combined",2009.62324649299,65.3003886336611,3.35660598427
"Combined",2009.66332665331,65.2701990483389,3.36130801374704
"Combined",2009.70340681363,65.2400095558673,3.36614351268354
"Combined",2009.74348697395,65.2098201553958,3.3711119077269
"Combined",2009.78356713427,65.1796308460736,3.37621261315305
"Combined",2009.82364729459,65.1494416270503,3.38144503118982
"Combined",2009.86372745491,65.1192524974749,3.38680855234406
"Combined",2009.90380761523,65.0890634564968,3.39230255573179
"Combined",2009.94388777555,65.0588745032655,3.39792640941145
"Combined",2009.98396793587,65.02868563693,3.40367947071975
"Combined",2010.02404809619,64.9984968566318,3.4095610866521
"Combined",2010.06412825651,64.968308161393,3.41557059479388
"Combined",2010.10420841683,64.9381195501433,3.42170732348867
"Combined",2010.14428857715,64.9079310218105,3.42797059167906
"Combined",2010.18436873747,64.8777425753225,3.43435970922145
"Combined",2010.2244488978,64.8475542096065,3.44087397721459
"Combined",2010.26452905812,64.8173659235905,3.44751268832816
"Combined",2010.30460921844,64.7871777162022,3.45427512713197
"Combined",2010.34468937876,64.756989586369,3.46116057042501
"Combined",2010.38476953908,64.7268015330186,3.46816828756372
"Combined",2010.4248496994,64.696613555079,3.47529754078995
"Combined",2010.46492985972,64.6664256514775,3.48254758555784
"Combined",2010.50501002004,64.6362378211418,3.48991767085911
"Combined",2010.54509018036,64.6060500629997,3.49740703954723
"Combined",2010.58517034068,64.575862375979,3.5050149286595
"Combined",2010.625250501,64.5456747590069,3.51274056973731
"Combined",2010.66533066132,64.5154872110114,3.52058318914377
"Combined",2010.70541082164,64.4852997309203,3.5285420083791
"Combined",2010.74549098196,64.4551123176609,3.53661624439333
"Combined",2010.78557114228,64.424924970161,3.54480510989569
"Combined",2010.82565130261,64.3947376873484,3.55310781366114
"Combined",2010.86573146293,64.3645504681505,3.56152356083369
"Combined",2010.90581162325,64.3343633114952,3.57005155322569
"Combined",2010.94589178357,64.3041762163102,3.57869098961389
"Combined",2010.98597194389,64.2739891815228,3.58744106603164
"Combined",2011.02605210421,64.2438022060777,3.59630097610548
"Combined",2011.06613226453,64.2136152891268,3.6052699118928
"Combined",2011.10621242485,64.1834284299612,3.6143470639596
"Combined",2011.14629258517,64.1532416278754,3.62353162124401
"Combined",2011.18637274549,64.1230548821635,3.63282277130604
"Combined",2011.22645290581,64.0928681921194,3.64221970058045
"Combined",2011.26653306613,64.0626815570375,3.65172159462439
"Combined",2011.30661322645,64.0324949762119,3.66132763836088
"Combined",2011.34669338677,64.0023084489369,3.67103701631715
"Combined",2011.38677354709,63.9721219745063,3.6808489128584
"Combined",2011.42685370741,63.9419355522144,3.69076251241619
"Combined",2011.46693386774,63.9117491813556,3.70077699971224
"Combined",2011.50701402806,63.8815628612237,3.71089155997732
"Combined",2011.54709418838,63.851376591113,3.72110537916456
"Combined",2011.5871743487,63.8211903703178,3.73141764415826
"Combined",2011.62725450902,63.7910041981319,3.7418275429776
"Combined",2011.66733466934,63.7608180738497,3.75233426497475
"Combined",2011.70741482966,63.7306319967654,3.76293700102848
"Combined",2011.74749498998,63.7004459661729,3.77363494373267
"Combined",2011.7875751503,63.6702599813666,3.7844272875792
"Combined",2011.82765531062,63.6400740416406,3.79531322913636
"Combined",2011.86773547094,63.6098881462889,3.80629196722226
"Combined",2011.90781563126,63.5797022946058,3.81736270307263
"Combined",2011.94789579158,63.5495164858853,3.82852464050433
"Combined",2011.9879759519,63.5193307194219,3.8397769860735
"Combined",2012.02805611222,63.4891449945463,3.85111894929002
"Combined",2012.06813627255,63.4589593109715,3.86254974332521
"Combined",2012.10821643287,63.4287736686354,3.8740685848718
"Combined",2012.14829659319,63.3985880674785,3.88567469389774
"Combined",2012.18837675351,63.3684025074417,3.89736729376027
"Combined",2012.22845691383,63.3382169884661,3.90914561132116
"Combined",2012.26853707415,63.3080315104921,3.92100887705779
"Combined",2012.30861723447,63.2778460734606,3.93295632516962
"Combined",2012.34869739479,63.2476606773126,3.94498719368121
"Combined",2012.38877755511,63.2174753219885,3.95710072454125
"Combined",2012.42885771543,63.1872900074294,3.96929616371716
"Combined",2012.46893787575,63.157104733576,3.98157276128646
"Combined",2012.50901803607,63.126919500369,3.99392977152435
"Combined",2012.54909819639,63.0967343077492,4.00636645298704
"Combined",2012.58917835671,63.0665491556576,4.01888206859208
"Combined",2012.62925851703,63.0363640440347,4.03147588569513
"Combined",2012.66933867735,63.0061789728214,4.04414717616262
"Combined",2012.70941883768,62.9759939419585,4.05689521644181
"Combined",2012.749498998,62.9458089513869,4.06971928762698
"Combined",2012.78957915832,62.9156240010472,4.0826186755229
"Combined",2012.82965931864,62.8854390908802,4.09559267070438
"Combined",2012.86973947896,62.8552542208269,4.10864056857333
"Combined",2012.90981963928,62.8250693908278,4.12176166941293
"Combined",2012.9498997996,62.7948846008238,4.13495527843801
"Combined",2012.98997995992,62.764699850756,4.14822070584337
"Combined",2013.03006012024,62.734515140587,4.16155726690718
"Combined",2013.07014028056,62.7043304704751,4.17496428247647
"Combined",2013.11022044088,62.6741458406787,4.18844107875287
"Combined",2013.1503006012,62.6439612514568,4.20198698706237
"Combined",2013.19038076152,62.6137767030685,4.21560134387812
"Combined",2013.23046092184,62.5835921957733,4.22928349084364
"Combined",2013.27054108216,62.5534077298299,4.24303277479384
"Combined",2013.31062124249,62.5232233054977,4.25684854777318
"Combined",2013.35070140281,62.4930389230359,4.27073016705243
"Combined",2013.39078156313,62.4628545827033,4.28467699514337
"Combined",2013.43086172345,62.4326702847594,4.2986883998109
"Combined",2013.47094188377,62.4024860294632,4.31276375408395
"Combined",2013.51102204409,62.3723018170741,4.32690243626419
"Combined",2013.55110220441,62.3421176478509,4.34110382993336
"Combined",2013.59118236473,62.3119335220528,4.35536732395821
"Combined",2013.63126252505,62.2817494399392,4.36969231249444
"Combined",2013.67134268537,62.251565401769,4.38407819498908
"Combined",2013.71142284569,62.2213814078014,4.39852437618072
"Combined",2013.75150300601,62.1911974582957,4.41303026609889
"Combined",2013.79158316633,62.1610135535108,4.42759528006216
"Combined",2013.83166332665,62.130829693706,4.44221883867408
"Combined",2013.87174348697,62.1006458791406,4.45690036781864
"Combined",2013.91182364729,62.0704621100734,4.47163929865445
"Combined",2013.95190380762,62.0402783867637,4.48643506760709
"Combined",2013.99198396794,62.0100947094709,4.50128711636097
"Combined",2014.03206412826,61.9799110784321,4.51619489192661
"Combined",2014.07214428858,61.9497274937244,4.53115784711208
"Combined",2014.1122244489,61.9195439553531,4.54617544018025
"Combined",2014.15230460922,61.8893604633234,4.56124713456759
"Combined",2014.19238476954,61.8591770176396,4.57637239885551
"Combined",2014.23246492986,61.8289936183068,4.59155070674155
"Combined",2014.27254509018,61.7988102653301,4.60678153701085
"Combined",2014.3126252505,61.768626958714,4.62206437350706
"Combined",2014.35270541082,61.7384436984635,4.63739870510214
"Combined",2014.39278557114,61.7082604845836,4.65278402566646
"Combined",2014.43286573146,61.678077317079,4.66821983403859
"Combined",2014.47294589178,61.6478941959546,4.68370563399391
"Combined",2014.5130260521,61.6177111212155,4.69924093421379
"Combined",2014.55310621242,61.5875280928662,4.71482524825446
"Combined",2014.59318637275,61.5573451109117,4.73045809451483
"Combined",2014.63326653307,61.5271621753572,4.74613899620495
"Combined",2014.67334669339,61.496979286207,4.76186748131426
"Combined",2014.71342685371,61.4667964434663,4.7776430825789
"Combined",2014.75350701403,61.43661364714,4.79346533744974
"Combined",2014.79358717435,61.4064308972328,4.8093337880602
"Combined",2014.83366733467,61.3762481937496,4.82524798119334
"Combined",2014.87374749499,61.3460655366953,4.84120746824967
"Combined",2014.91382765531,61.315882926075,4.85721180521449
"Combined",2014.95390781563,61.2857003618933,4.87326055262573
"Combined",2014.99398797595,61.255517844155,4.88935327554084
"Combined",2015.03406813627,61.2253353728142,4.90548954356492
"Combined",2015.07414829659,61.1951529475014,4.9216689311321
"Combined",2015.11422845691,61.1649705677227,4.93789101722327
"Combined",2015.15430861723,61.1347882329832,4.95415538517743
"Combined",2015.19438877756,61.104605942788,4.97046162265311
"Combined",2015.23446893788,61.0744236966424,4.98680932158969
"Combined",2015.2745490982,61.044241494052,5.00319807817004
"Combined",2015.31462925852,61.0140593345217,5.01962749278348
"Combined",2015.35470941884,60.9838772175569,5.0360971699884
"Combined",2015.39478957916,60.953695142663,5.05260671847617
"Combined",2015.43486973948,60.923513109345,5.06915575103542
"Combined",2015.4749498998,60.8933311171083,5.08574388451604
"Combined",2015.51503006012,60.8631491654583,5.10237073979449
"Combined",2015.55511022044,60.8329672539002,5.11903594173908
"Combined",2015.59519038076,60.8027853819392,5.1357391191762
"Combined",2015.63527054108,60.7726035490805,5.15247990485622
"Combined",2015.6753507014,60.7424217548297,5.16925793542054
"Combined",2015.71543086172,60.7122399986916,5.18607285136935
"Combined",2015.75551102204,60.6820582801718,5.20292429702877
"Combined",2015.79559118236,60.6518765987757,5.21981192051957
"Combined",2015.83567134269,60.6216949540081,5.23673537372623
"Combined",2015.87575150301,60.5915133453746,5.25369431226574
"Combined",2015.91583166333,60.5613317723805,5.27068839545764
"Combined",2015.95591182365,60.5311502345309,5.2877172862947
"Combined",2015.99599198397,60.5009687313311,5.30478065141313
"Combined",2016.03607214429,60.4707872622539,5.32187816115336
"Combined",2016.07615230461,60.4406058265939,5.33900948992516
"Combined",2016.11623246493,60.410424423587,5.3561743158539
"Combined",2016.15631262525,60.3802430524687,5.37337232057862
"Combined",2016.19639278557,60.3500617124741,5.39060318921166
"Combined",2016.23647294589,60.3198804028389,5.40786661029788
"Combined",2016.27655310621,60.2896991227985,5.42516227577521
"Combined",2016.31663326653,60.2595178715884,5.44248988093505
"Combined",2016.35671342685,60.229336648444,5.45984912438362
"Combined",2016.39679358717,60.1991554526006,5.4772397080027
"Combined",2016.43687374749,60.1689742832941,5.49466133691163
"Combined",2016.47695390782,60.1387931397594,5.51211371942981
"Combined",2016.51703406814,60.1086120212322,5.52959656703854
"Combined",2016.55711422846,60.0784309269482,5.54710959434428
"Combined",2016.59719438878,60.0482498561424,5.56465251904226
"Combined",2016.6372745491,60.0180688080504,5.58222506187959
"Combined",2016.67735470942,59.9878877819079,5.59982694661963
"Combined",2016.71743486974,59.9577067769499,5.61745790000689
"Combined",2016.75751503006,59.9275257924122,5.63511765173124
"Combined",2016.79759519038,59.8973448275302,5.6528059343936
"Combined",2016.8376753507,59.8671638815393,5.67052248347191
"Combined",2016.87775551102,59.8369829536748,5.68826703728664
"Combined",2016.91783567134,59.8068020431725,5.70603933696761
"Combined",2016.95791583166,59.7766211492675,5.72383912642121
"Combined",2016.99799599198,59.7464402711954,5.74166615229709
"Combined",2017.0380761523,59.7162594082148,5.7595201640251
"Combined",2017.07815631263,59.6860785596921,5.77740091402061
"Combined",2017.11823647295,59.6558977250248,5.79530815739623
"Combined",2017.15831663327,59.6257169036104,5.81324165182567
"Combined",2017.19839679359,59.5955360948468,5.83120115750611
"Combined",2017.23847695391,59.5653552981313,5.84918643712137
"Combined",2017.27855711423,59.5351745128615,5.86719725580509
"Combined",2017.31863727455,59.5049937384352,5.8852333811056
