"Region","Year","fit","se.fit","dec.trend","threshold","se.threshold"
"California Current",1985.76753507014,27191.1679168999,1446.96290646599,27191.1679168999,27191.1679168999,1446.96290646599
"California Current",1985.84569138277,27071.9885595403,1443.44886192421,27071.9885595403,27071.9885595403,1443.44886192421
"California Current",1985.92384769539,26953.0188080512,1440.18849247806,26953.0188080512,NA,NA
"California Current",1986.00200400802,26834.2637426776,1437.17544712895,26834.2637426776,NA,NA
"California Current",1986.08016032064,26715.7286660812,1434.40348567329,26715.7286660812,26715.7286660812,1434.40348567329
"California Current",1986.15831663327,26597.4197047678,1431.86748580617,26597.4197047678,26597.4197047678,1431.86748580617
"California Current",1986.23647294589,26479.3431759505,1429.5622462665,26479.3431759505,26479.3431759505,1429.5622462665
"California Current",1986.31462925852,26361.5053968413,1427.48210779697,26361.5053968413,26361.5053968413,1427.48210779697
"California Current",1986.39278557114,26243.9126846528,1425.6209218223,26243.9126846528,26243.9126846528,1425.6209218223
"California Current",1986.47094188377,26126.571356597,1423.97202563357,26126.571356597,26126.571356597,1423.97202563357
"California Current",1986.54909819639,26009.4877298869,1422.52822413767,26009.4877298869,NA,NA
"California Current",1986.62725450902,25892.6681217348,1421.28177819082,25892.6681217348,25892.6681217348,1421.28177819082
"California Current",1986.70541082164,25776.1188493529,1420.2243994971,25776.1188493529,25776.1188493529,1420.2243994971
"California Current",1986.78356713427,25659.8462299538,1419.3472520159,25659.8462299538,25659.8462299538,1419.3472520159
"California Current",1986.86172344689,25543.8565807495,1418.64095978924,25543.8565807495,25543.8565807495,1418.64095978924
"California Current",1986.93987975952,25428.1562189531,1418.09562106966,25428.1562189531,25428.1562189531,1418.09562106966
"California Current",1987.01803607214,25312.7514642954,1417.70083335386,25312.7514642954,25312.7514642954,1417.70083335386
"California Current",1987.09619238477,25197.6490085396,1417.44642772506,25197.6490085396,25197.6490085396,1417.44642772506
"California Current",1987.17434869739,25082.8563053304,1417.32330796749,25082.8563053304,NA,NA
"California Current",1987.25250501002,24968.380901601,1417.32225679946,24968.380901601,24968.380901601,1417.32225679946
"California Current",1987.33066132265,24854.2303442842,1417.43377418089,24854.2303442842,NA,NA
"California Current",1987.40881763527,24740.4121803125,1417.648092554,24740.4121803125,24740.4121803125,1417.648092554
"California Current",1987.4869739479,24626.9339566185,1417.95519595085,24626.9339566185,24626.9339566185,1417.95519595085
"California Current",1987.56513026052,24513.8032201357,1418.34484286812,24513.8032201357,24513.8032201357,1418.34484286812
"California Current",1987.64328657315,24401.0275177965,1418.80659280921,24401.0275177965,24401.0275177965,1418.80659280921
"California Current",1987.72144288577,24288.6143965336,1419.32983639712,24288.6143965336,24288.6143965336,1419.32983639712
"California Current",1987.7995991984,24176.5714032796,1419.90382896684,24176.5714032796,24176.5714032796,1419.90382896684
"California Current",1987.87775551102,24064.906084968,1420.51772755535,24064.906084968,24064.906084968,1420.51772755535
"California Current",1987.95591182365,23953.6259885311,1421.16063121805,23953.6259885311,23953.6259885311,1421.16063121805
"California Current",1988.03406813627,23842.7386687997,1421.82167682091,23842.7386687997,23842.7386687997,1421.82167682091
"California Current",1988.1122244489,23732.2519313243,1422.49171922356,23732.2519313243,23732.2519313243,1422.49171922356
"California Current",1988.19038076152,23622.1738780715,1423.16380352654,23622.1738780715,23622.1738780715,1423.16380352654
"California Current",1988.26853707415,23512.5126281238,1423.83138611474,23512.5126281238,23512.5126281238,1423.83138611474
"California Current",1988.34669338677,23403.2763005643,1424.48821703755,23403.2763005643,23403.2763005643,1424.48821703755
"California Current",1988.4248496994,23294.473014476,1425.12833513164,23294.473014476,23294.473014476,1425.12833513164
"California Current",1988.50300601202,23186.1108889415,1425.74606467159,23186.1108889415,23186.1108889415,1425.74606467159
"California Current",1988.58116232465,23078.1980430446,1426.33601358245,23078.1980430446,23078.1980430446,1426.33601358245
"California Current",1988.65931863727,22970.7425958678,1426.89307324666,22970.7425958678,22970.7425958678,1426.89307324666
"California Current",1988.7374749499,22863.7526664942,1427.41241993623,22863.7526664942,22863.7526664942,1427.41241993623
"California Current",1988.81563126253,22757.2363740065,1427.88951790019,22757.2363740065,22757.2363740065,1427.88951790019
"California Current",1988.89378757515,22651.2018374883,1428.32012413743,22651.2018374883,22651.2018374883,1428.32012413743
"California Current",1988.97194388778,22545.6571760223,1428.70029488463,22545.6571760223,22545.6571760223,1428.70029488463
"California Current",1989.0501002004,22440.6104719605,1429.02660982176,22440.6104719605,22440.6104719605,1429.02660982176
"California Current",1989.12825651303,22336.0693383349,1429.29873414201,22336.0693383349,22336.0693383349,1429.29873414201
"California Current",1989.20641282565,22232.0410640031,1429.51858305042,22232.0410640031,22232.0410640031,1429.51858305042
"California Current",1989.28456913828,22128.5329313712,1429.68841309004,22128.5329313712,22128.5329313712,1429.68841309004
"California Current",1989.3627254509,22025.5522228456,1429.81072855255,22025.5522228456,22025.5522228456,1429.81072855255
"California Current",1989.44088176353,21923.1062208325,1429.88822844948,21923.1062208325,21923.1062208325,1429.88822844948
"California Current",1989.51903807615,21821.2022077389,1429.92375619976,21821.2022077389,21821.2022077389,1429.92375619976
"California Current",1989.59719438878,21719.8474659709,1429.92025198014,21719.8474659709,21719.8474659709,1429.92025198014
"California Current",1989.6753507014,21619.0492779349,1429.88070769305,21619.0492779349,21619.0492779349,1429.88070769305
"California Current",1989.75350701403,21518.8149260374,1429.80812451479,21518.8149260374,21518.8149260374,1429.80812451479
"California Current",1989.83166332665,21419.1516926845,1429.70547299475,21419.1516926845,21419.1516926845,1429.70547299475
"California Current",1989.90981963928,21320.0668602832,1429.57565568391,21320.0668602832,21320.0668602832,1429.57565568391
"California Current",1989.9879759519,21221.5677112396,1429.42147227762,21221.5677112396,21221.5677112396,1429.42147227762
"California Current",1990.06613226453,21123.6615279602,1429.24558726405,21123.6615279602,21123.6615279602,1429.24558726405
"California Current",1990.14428857715,21026.3555928511,1429.05050007492,21026.3555928511,21026.3555928511,1429.05050007492
"California Current",1990.22244488978,20929.6571883193,1428.83851774006,20929.6571883193,20929.6571883193,1428.83851774006
"California Current",1990.3006012024,20833.5735967709,1428.6117300507,20833.5735967709,20833.5735967709,1428.6117300507
"California Current",1990.37875751503,20738.1121006125,1428.37198723968,20738.1121006125,20738.1121006125,1428.37198723968
"California Current",1990.45691382766,20643.27998225,1428.12088018858,20643.27998225,20643.27998225,1428.12088018858
"California Current",1990.53507014028,20549.0845240905,1427.85972317318,20549.0845240905,20549.0845240905,1427.85972317318
"California Current",1990.61322645291,20455.5330085402,1427.58953915887,20455.5330085402,20455.5330085402,1427.58953915887
"California Current",1990.69138276553,20362.6327180055,1427.31104765781,20362.6327180055,NA,NA
"California Current",1990.76953907816,20270.3909348925,1427.02465515826,20270.3909348925,NA,NA
"California Current",1990.84769539078,20178.8149416081,1426.73044813567,20178.8149416081,20178.8149416081,1426.73044813567
"California Current",1990.92585170341,20087.9120205587,1426.4281886529,20087.9120205587,20087.9120205587,1426.4281886529
"California Current",1991.00400801603,19997.6894541505,1426.11731255502,19997.6894541505,19997.6894541505,1426.11731255502
"California Current",1991.08216432866,19908.15452479,1425.79693026193,19908.15452479,19908.15452479,1425.79693026193
"California Current",1991.16032064128,19819.3145148833,1425.46583015963,19819.3145148833,19819.3145148833,1425.46583015963
"California Current",1991.23847695391,19731.1767068375,1425.12248458885,19731.1767068375,19731.1767068375,1425.12248458885
"California Current",1991.31663326653,19643.7483830587,1424.76505842757,19643.7483830587,NA,NA
"California Current",1991.39478957916,19557.0368259532,1424.39142026258,19557.0368259532,19557.0368259532,1424.39142026258
"California Current",1991.47294589178,19471.0493179274,1423.99915614379,19471.0493179274,19471.0493179274,1423.99915614379
"California Current",1991.55110220441,19385.793141388,1423.58558591461,19385.793141388,19385.793141388,1423.58558591461
"California Current",1991.62925851703,19301.2755787413,1423.14778211169,19301.2755787413,19301.2755787413,1423.14778211169
"California Current",1991.70741482966,19217.5039123938,1422.68259142834,19217.5039123938,19217.5039123938,1422.68259142834
"California Current",1991.78557114228,19134.4854247515,1422.18665873754,19134.4854247515,19134.4854247515,1422.18665873754
"California Current",1991.86372745491,19052.2273982214,1421.65645367346,19052.2273982214,19052.2273982214,1421.65645367346
"California Current",1991.94188376754,18970.7371152098,1421.08829977369,18970.7371152098,18970.7371152098,1421.08829977369
"California Current",1992.02004008016,18890.0218409035,1420.47841633335,18890.0218409035,18890.0218409035,1420.47841633335
"California Current",1992.09819639279,18810.086883526,1419.82409043614,18810.086883526,18810.086883526,1419.82409043614
"California Current",1992.17635270541,18730.9338168342,1419.1247206866,18730.9338168342,18730.9338168342,1419.1247206866
"California Current",1992.25450901804,18652.5637946214,1418.37985187028,18652.5637946214,18652.5637946214,1418.37985187028
"California Current",1992.33266533066,18574.9779706812,1417.58892835363,18574.9779706812,18574.9779706812,1417.58892835363
"California Current",1992.41082164329,18498.1774988067,1416.75129783508,18498.1774988067,NA,NA
"California Current",1992.48897795591,18422.163532792,1415.86621730689,18422.163532792,18422.163532792,1415.86621730689
"California Current",1992.56713426854,18346.9372264303,1414.93286124016,18346.9372264303,18346.9372264303,1414.93286124016
"California Current",1992.64529058116,18272.4997335151,1413.95033200721,18272.4997335151,NA,NA
"California Current",1992.72344689379,18198.8522078399,1412.91767255831,18198.8522078399,18198.8522078399,1412.91767255831
"California Current",1992.80160320641,18125.9958031979,1411.83388137185,18125.9958031979,18125.9958031979,1411.83388137185
"California Current",1992.87975951904,18053.9316733832,1410.69792970042,18053.9316733832,18053.9316733832,1410.69792970042
"California Current",1992.95791583166,17982.660972189,1409.50878113779,17982.660972189,17982.660972189,1409.50878113779
"California Current",1993.03607214429,17912.1847470336,1408.26546768896,17912.1847470336,17912.1847470336,1408.26546768896
"California Current",1993.11422845691,17842.5010929333,1406.96855488189,17842.5010929333,17842.5010929333,1406.96855488189
"California Current",1993.19238476954,17773.6048407645,1405.62027951694,17773.6048407645,17773.6048407645,1405.62027951694
"California Current",1993.27054108216,17705.4906524836,1404.2229493062,17705.4906524836,NA,NA
"California Current",1993.34869739479,17638.1531900468,1402.7788433736,17638.1531900468,NA,NA
"California Current",1993.42685370741,17571.5871154105,1401.29020123401,17571.5871154105,NA,NA
"California Current",1993.50501002004,17505.7870905314,1399.75921398191,17505.7870905314,17505.7870905314,1399.75921398191
"California Current",1993.58316633267,17440.7477773657,1398.18801770288,17440.7477773657,17440.7477773657,1398.18801770288
"California Current",1993.66132264529,17376.4638378699,1396.57868912432,17376.4638378699,NA,NA
"California Current",1993.73947895792,17312.9299340001,1394.9332435238,17312.9299340001,17312.9299340001,1394.9332435238
"California Current",1993.81763527054,17250.1407277132,1393.25363491643,17250.1407277132,17250.1407277132,1393.25363491643
"California Current",1993.89579158317,17188.0908809654,1391.54175854378,17188.0908809654,NA,NA
"California Current",1993.97394789579,17126.775055713,1389.79945568946,17126.775055713,NA,NA
"California Current",1994.05210420842,17066.1876397446,1388.02866309069,17066.1876397446,NA,NA
"California Current",1994.13026052104,17006.3198336473,1386.23291659628,17006.3198336473,NA,NA
"California Current",1994.20841683367,16947.1607817496,1384.41670782441,NA,NA,NA
"California Current",1994.28657314629,16888.6995941086,1382.58439469208,NA,NA,NA
"California Current",1994.36472945892,16830.9253807816,1380.7401577544,NA,NA,NA
"California Current",1994.44288577154,16773.8272518258,1378.88797714915,NA,NA,NA
"California Current",1994.52104208417,16717.3943172986,1377.03161229837,NA,NA,NA
"California Current",1994.59919839679,16661.6156872572,1375.17458441379,NA,NA,NA
"California Current",1994.67735470942,16606.4804717588,1373.32016185625,NA,NA,NA
"California Current",1994.75551102204,16551.9777808606,1371.47134840068,NA,NA,NA
"California Current",1994.83366733467,16498.0967246202,1369.63087445935,NA,NA,NA
"California Current",1994.91182364729,16444.8264130946,1367.80119131546,NA,NA,NA
"California Current",1994.98997995992,16392.1559563411,1365.98446841894,NA,NA,NA
"California Current",1995.06813627255,16340.0740852828,1364.18286154869,NA,NA,NA
"California Current",1995.14629258517,16288.5672948448,1362.3998100495,NA,NA,NA
"California Current",1995.2244488978,16237.6212630736,1360.63898807456,NA,NA,NA
"California Current",1995.30260521042,16187.2216668098,1358.9036981442,NA,NA,NA
"California Current",1995.38076152305,16137.3541828939,1357.19684870525,NA,NA,NA
"California Current",1995.45891783567,16088.004488167,1355.52093625624,NA,NA,NA
"California Current",1995.5370741483,16039.1582594696,1353.87803125774,NA,NA,NA
"California Current",1995.61523046092,15990.8011736424,1352.26976789857,NA,NA,NA
"California Current",1995.69338677355,15942.918907526,1350.69733778289,NA,NA,NA
"California Current",1995.77154308617,15895.497137961,1349.16148759595,NA,NA,NA
"California Current",1995.8496993988,15848.5215417884,1347.66252079875,NA,NA,NA
"California Current",1995.92785571142,15801.9777958487,1346.20030339325,NA,NA,NA
"California Current",1996.00601202405,15755.8515769355,1344.77427397025,NA,NA,NA
"California Current",1996.08416833667,15710.1284326422,1343.38394962996,NA,NA,NA
"California Current",1996.1623246493,15664.7934997159,1342.03002279868,NA,NA,NA
"California Current",1996.24048096192,15619.8318334227,1340.71312130237,NA,NA,NA
"California Current",1996.31863727455,15575.2284890286,1339.43349230634,NA,NA,NA
"California Current",1996.39679358717,15530.9685217996,1338.19099795519,NA,NA,NA
"California Current",1996.4749498998,15487.036987002,1336.98511477681,NA,NA,NA
"California Current",1996.55310621242,15443.4189399017,1335.81493687368,NA,NA,NA
"California Current",1996.63126252505,15400.099435765,1334.67918291835,NA,NA,NA
"California Current",1996.70941883768,15357.0635298577,1333.5762069621,NA,NA,NA
"California Current",1996.7875751503,15314.2962774461,1332.50401306003,NA,NA,NA
"California Current",1996.86573146293,15271.7827337963,1331.46027370956,NA,NA,NA
"California Current",1996.94388777555,15229.5079541742,1330.44235209457,NA,NA,NA
"California Current",1997.02204408818,15187.4570020048,1329.44733844457,NA,NA,NA
"California Current",1997.1002004008,15145.6156742977,1328.47300333977,NA,NA,NA
"California Current",1997.17835671343,15103.9710734262,1327.51858255616,NA,NA,NA
"California Current",1997.25651302605,15062.5104363234,1326.58332198846,NA,NA,NA
"California Current",1997.33466933868,15021.2209999228,1325.66630493523,NA,NA,NA
"California Current",1997.4128256513,14980.0900011576,1324.76645114209,NA,NA,NA
"California Current",1997.49098196393,14939.1046769613,1323.88251868914,NA,NA,NA
"California Current",1997.56913827655,14898.2522642673,1323.01310873038,NA,NA,NA
"California Current",1997.64729458918,14857.520000009,1322.15667309173,NA,NA,NA
"California Current",1997.7254509018,14816.8951211195,1321.31152473253,NA,NA,NA
"California Current",1997.80360721443,14776.3648645324,1320.47585107511,NA,NA,NA
"California Current",1997.88176352705,14735.9164671811,1319.64773020605,NA,NA,NA
"California Current",1997.95991983968,14695.5371659989,1318.82514995344,NA,NA,NA
"California Current",1998.0380761523,14655.2142804427,1318.00608963036,NA,NA,NA
"California Current",1998.11623246493,14614.937147356,1317.18994701255,NA,NA,NA
"California Current",1998.19438877756,14574.6971895828,1316.37760430697,NA,NA,NA
"California Current",1998.27254509018,14534.4859262193,1315.56997482385,NA,NA,NA
"California Current",1998.35070140281,14494.2948763615,1314.76791515728,NA,NA,NA
"California Current",1998.42885771543,14454.1155591052,1313.97220962992,NA,NA,NA
"California Current",1998.50701402806,14413.9394935467,1313.18355741625,NA,NA,NA
"California Current",1998.58517034068,14373.7581987818,1312.40256235829,NA,NA,NA
"California Current",1998.66332665331,14333.5631939067,1311.62972548776,NA,NA,NA
"California Current",1998.74148296593,14293.345998017,1310.86544026842,NA,NA,NA
"California Current",1998.81963927856,14253.0981302092,1310.10999057163,NA,NA,NA
"California Current",1998.89779559118,14212.8111095792,1309.36355139775,NA,NA,NA
"California Current",1998.97595190381,14172.4764552228,1308.62619235518,NA,NA,NA
"California Current",1999.05410821643,14132.0859744448,1307.89804720011,NA,NA,NA
"California Current",1999.13226452906,14091.634531382,1307.18087711707,NA,NA,NA
"California Current",1999.21042084168,14051.1188313074,1306.47733493203,NA,NA,NA
"California Current",1999.28857715431,14010.5356047961,1305.78989749436,NA,NA,NA
"California Current",1999.36673346693,13969.8815824232,1305.12082367673,NA,NA,NA
"California Current",1999.44488977956,13929.1534947642,1304.4721302431,NA,NA,NA
"California Current",1999.52304609218,13888.3480723942,1303.84557121937,NA,NA,NA
"California Current",1999.60120240481,13847.4620458884,1303.24262079967,NA,NA,NA
"California Current",1999.67935871743,13806.492145822,1302.6644598202,NA,NA,NA
"California Current",1999.75751503006,13765.4351027704,1302.11196582945,NA,NA,NA
"California Current",1999.83567134269,13724.2876473086,1301.58570678028,NA,NA,NA
"California Current",1999.91382765531,13683.046510012,1301.08593836542,NA,NA,NA
"California Current",1999.99198396794,13641.7084214558,1300.61260501312,NA,NA,NA
"California Current",2000.07014028056,13600.2706980897,1300.16566095552,NA,NA,NA
"California Current",2000.14829659319,13558.7338501363,1299.74647275729,NA,NA,NA
"California Current",2000.22645290581,13517.0994707601,1299.35664667598,NA,NA,NA
"California Current",2000.30460921844,13475.3691540004,1298.9974210998,NA,NA,NA
"California Current",2000.38276553106,13433.5444938962,1298.66965014674,NA,NA,NA
"California Current",2000.46092184369,13391.627084487,1298.37379189435,NA,NA,NA
"California Current",2000.53907815631,13349.618519812,1298.10990078974,NA,NA,NA
"California Current",2000.61723446894,13307.5203939104,1297.87762425594,NA,NA,NA
"California Current",2000.69539078156,13265.3343008212,1297.6762035034,NA,NA,NA
"California Current",2000.77354709419,13223.061834584,1297.50447854764,NA,NA,NA
"California Current",2000.85170340681,13180.7045892378,1297.36089742645,NA,NA,NA
"California Current",2000.92985971944,13138.2641588219,1297.24352960295,NA,NA,NA
"California Current",2001.00801603206,13095.7421380051,1297.1500840171,NA,NA,NA
"California Current",2001.08617234469,13053.1409011338,1297.07853024447,NA,NA,NA
"California Current",2001.16432865731,13010.4651219488,1297.02830196334,NA,NA,NA
"California Current",2001.24248496994,12967.7198959984,1296.99887510565,NA,NA,NA
"California Current",2001.32064128257,12924.910318831,1296.98944163289,NA,NA,NA
"California Current",2001.39879759519,12882.041485995,1296.99890872727,NA,NA,NA
"California Current",2001.47695390782,12839.1184930388,1297.02590148151,NA,NA,NA
"California Current",2001.55511022044,12796.1464355108,1297.06876907747,NA,NA,NA
"California Current",2001.63326653307,12753.1304089594,1297.12559444,NA,NA,NA
"California Current",2001.71142284569,12710.0755089327,1297.19420734982,NA,NA,NA
"California Current",2001.78957915832,12666.9868309795,1297.27220099693,NA,NA,NA
"California Current",2001.86773547094,12623.869470648,1297.35695195448,NA,NA,NA
"California Current",2001.94589178357,12580.7285234865,1297.44564355301,NA,NA,NA
"California Current",2002.02404809619,12537.569093006,1297.53530748334,NA,NA,NA
"California Current",2002.10220440882,12494.3968621177,1297.62392281139,NA,NA,NA
"California Current",2002.18036072144,12451.2184757091,1297.71117272339,NA,NA,NA
"California Current",2002.25851703407,12408.0406693661,1297.7968302638,NA,NA,NA
"California Current",2002.33667334669,12364.8701786743,1297.88058097453,NA,NA,NA
"California Current",2002.41482965932,12321.7137392199,1297.96201661833,NA,NA,NA
"California Current",2002.49298597194,12278.5780865887,1298.04063160861,NA,NA,NA
"California Current",2002.57114228457,12235.4699563666,1298.11582214295,NA,NA,NA
"California Current",2002.64929859719,12192.3960841393,1298.1868880376,NA,NA,NA
"California Current",2002.72745490982,12149.3632054929,1298.25303726006,NA,NA,NA
"California Current",2002.80561122244,12106.3780560133,1298.3133931573,NA,NA,NA
"California Current",2002.88376753507,12063.4473712863,1298.36700437712,NA,NA,NA
