"Region","Year","fit","se.fit","dec.trend","threshold","se.threshold"
"Northeast",1981,3.84283329122012,0.195556794421978,NA,NA,NA
"Northeast",1981.07815631263,3.83495821140752,0.192478640323592,NA,NA,NA
"Northeast",1981.15631262525,3.8270819730231,0.189439146042339,NA,NA,NA
"Northeast",1981.23446893788,3.81920341749497,0.186440791565337,NA,NA,NA
"Northeast",1981.3126252505,3.81132138625136,0.183486046372839,NA,NA,NA
"Northeast",1981.39078156313,3.80343472072041,0.180577363118385,NA,NA,NA
"Northeast",1981.46893787575,3.79554226233028,0.177717170605552,NA,NA,NA
"Northeast",1981.54709418838,3.78764285250912,0.174907866018339,NA,NA,NA
"Northeast",1981.625250501,3.77973533268514,0.172151806369429,NA,NA,NA
"Northeast",1981.70340681363,3.77181854428646,0.169451299140207,NA,NA,NA
"Northeast",1981.78156312625,3.76389132874127,0.166808592099937,NA,NA,NA
"Northeast",1981.85971943888,3.7559525274777,0.164225862308309,NA,NA,NA
"Northeast",1981.9378757515,3.74800098192397,0.161705204326962,NA,NA,NA
"Northeast",1982.01603206413,3.74003553283344,0.159248617913746,NA,NA,NA
"Northeast",1982.09418837675,3.73205488682982,0.156858036252506,NA,NA,NA
"Northeast",1982.17234468938,3.72405745554235,0.154535345560339,NA,NA,NA
"Northeast",1982.250501002,3.7160416113387,0.152282270714917,NA,NA,NA
"Northeast",1982.32865731463,3.70800572658642,0.150100344670743,NA,NA,NA
"Northeast",1982.40681362725,3.69994817365313,0.147990891829406,NA,NA,NA
"Northeast",1982.48496993988,3.69186732490641,0.145955011994452,NA,NA,NA
"Northeast",1982.56312625251,3.68376155271384,0.143993565283753,NA,NA,NA
"Northeast",1982.64128256513,3.67562922944307,0.142107158395032,NA,NA,NA
"Northeast",1982.71943887776,3.66746872746166,0.140296132629453,NA,NA,NA
"Northeast",1982.79759519038,3.65927841913724,0.138560554071828,NA,NA,NA
"Northeast",1982.87575150301,3.65105667683735,0.136900206301994,NA,NA,NA
"Northeast",1982.95390781563,3.64280187292965,0.135314585970948,NA,NA,NA
"Northeast",1983.03206412826,3.63451238089144,0.133802903490507,NA,NA,NA
"Northeast",1983.11022044088,3.62618661483727,0.132364160613843,NA,NA,NA
"Northeast",1983.18837675351,3.61782304026642,0.130997200269989,NA,NA,NA
"Northeast",1983.26653306613,3.60942012597466,0.129700639390013,NA,NA,NA
"Northeast",1983.34468937876,3.60097634075769,0.12847287044941,NA,NA,NA
"Northeast",1983.42284569138,3.59249015341124,0.127312070942266,NA,NA,NA
"Northeast",1983.50100200401,3.583960032731,0.126216215204964,NA,NA,NA
"Northeast",1983.57915831663,3.57538444751275,0.125183088422224,NA,NA,NA
"Northeast",1983.65731462926,3.56676186655219,0.124210302611177,NA,NA,NA
"Northeast",1983.73547094188,3.55809075864504,0.123295314352487,NA,NA,NA
"Northeast",1983.81362725451,3.549369592587,0.122435444020916,NA,NA,NA
"Northeast",1983.89178356713,3.54059683717385,0.121627896261551,NA,NA,NA
"Northeast",1983.96993987976,3.53177096120129,0.120869781460857,NA,NA,NA
"Northeast",1984.04809619238,3.52289045284329,0.120158157168127,NA,NA,NA
"Northeast",1984.12625250501,3.51395407327251,0.119490310243723,NA,NA,NA
"Northeast",1984.20440881764,3.5049607854679,0.118863733790009,NA,NA,NA
"Northeast",1984.28256513026,3.49590955713952,0.118275952699663,3.49590955713952,NA,NA
"Northeast",1984.36072144289,3.48679935599733,0.117724528035942,3.48679935599733,NA,NA
"Northeast",1984.43887775551,3.47762914975133,0.117207065601193,3.47762914975133,NA,NA
"Northeast",1984.51703406814,3.46839790611149,0.116721224122354,3.46839790611149,NA,NA
"Northeast",1984.59519038076,3.45910459278787,0.11626472305451,3.45910459278787,NA,NA
"Northeast",1984.67334669339,3.44974817749043,0.115835350011638,3.44974817749043,3.44974817749043,0.115835350011638
"Northeast",1984.75150300601,3.44032762792917,0.115430967840666,3.44032762792917,NA,NA
"Northeast",1984.82965931864,3.43084191181406,0.115049521360955,3.43084191181406,3.43084191181406,0.115049521360955
"Northeast",1984.90781563126,3.42128999685515,0.114689043796346,3.42128999685515,NA,NA
"Northeast",1984.98597194389,3.41167085076241,0.114347662930946,3.41167085076241,3.41167085076241,0.114347662930946
"Northeast",1985.06412825651,3.40198350721634,0.11402366309035,3.40198350721634,NA,NA
"Northeast",1985.14228456914,3.39222745658326,0.11371582081251,3.39222745658326,NA,NA
"Northeast",1985.22044088176,3.38240238243003,0.113423176316989,3.38240238243003,3.38240238243003,0.113423176316989
"Northeast",1985.29859719439,3.37250796901399,0.113144862000329,3.37250796901399,3.37250796901399,0.113144862000329
"Northeast",1985.37675350701,3.36254390059251,0.11288009421932,3.36254390059251,NA,NA
"Northeast",1985.45490981964,3.35250986142294,0.112628165942557,3.35250986142294,NA,NA
"Northeast",1985.53306613226,3.34240553576262,0.112388439713171,3.34240553576262,NA,NA
"Northeast",1985.61122244489,3.33223060786896,0.112160340948945,3.33223060786896,NA,NA
"Northeast",1985.68937875751,3.32198476199932,0.111943351602479,3.32198476199932,3.32198476199932,0.111943351602479
"Northeast",1985.76753507014,3.31166768241103,0.111737004201059,3.31166768241103,3.31166768241103,0.111737004201059
"Northeast",1985.84569138277,3.30127905336145,0.111540876283466,3.30127905336145,NA,NA
"Northeast",1985.92384769539,3.29081855910798,0.11135458524884,3.29081855910798,NA,NA
"Northeast",1986.00200400802,3.28028588391009,0.111177783632395,3.28028588391009,3.28028588391009,0.111177783632395
