"Region","Year","fit","se.fit","dec.trend","threshold","se.threshold"
"Northeast",2017.49899799599,93972.1978325502,6749.25052100886,NA,NA,NA
"Northeast",2017.57715430862,93923.254608396,6810.65118498702,NA,NA,NA
"Northeast",2017.65531062124,93873.8199905139,6874.3956023537,NA,NA,NA
"Northeast",2017.73346693387,93823.9189563428,6940.52436833165,NA,NA,NA
"Northeast",2017.81162324649,93773.5764833212,7009.07264939257,NA,NA,NA
"Northeast",2017.88977955912,93722.817548888,7080.07002881896,NA,NA,NA
"Northeast",2017.96793587174,93671.6671304823,7153.54039923853,NA,NA,NA
"Northeast",2018.04609218437,93620.1499733516,7229.50205881099,NA,NA,NA
"Northeast",2018.12424849699,93568.2872033325,7307.96980132674,NA,NA,NA
"Northeast",2018.20240480962,93516.0970838813,7388.95370740988,NA,NA,NA
"Northeast",2018.28056112224,93463.5978002877,7472.45701255237,NA,NA,NA
"Northeast",2018.35871743487,93410.8075378413,7558.47610376448,NA,NA,NA
"Northeast",2018.43687374749,93357.7444818313,7647.00062385353,NA,NA,NA
"Northeast",2018.51503006012,93304.4268175474,7738.01362205732,NA,NA,NA
"Northeast",2018.59318637275,93250.8727302794,7831.49174565007,NA,NA,NA
"Northeast",2018.67134268537,93197.1004053165,7927.40546694228,NA,NA,NA
"Northeast",2018.749498998,93143.1280279483,8025.71934003011,NA,NA,NA
"Northeast",2018.82765531062,93088.9737834644,8126.39228173199,NA,NA,NA
"Northeast",2018.90581162325,93034.6558571542,8229.37787133815,NA,NA,NA
"Northeast",2018.98396793587,92980.1924343075,8334.62466408971,NA,NA,NA
"Northeast",2019.0621242485,92925.6009865082,8442.0769896804,NA,NA,NA
"Northeast",2019.14028056112,92870.8936228842,8551.67863687863,NA,NA,NA
"Northeast",2019.21843687375,92816.0800143312,8663.37186138956,NA,NA,NA
"Northeast",2019.29659318637,92761.1698194793,8777.09618280319,NA,NA,NA
"Northeast",2019.374749499,92706.1726969582,8892.78862629927,NA,NA,NA
"Northeast",2019.45290581162,92651.0983053978,9010.38396473118,NA,NA,NA
"Northeast",2019.53106212425,92595.9563034281,9129.81495205368,NA,NA,NA
"Northeast",2019.60921843687,92540.756349679,9251.01254714435,NA,NA,NA
"Northeast",2019.6873747495,92485.5081027805,9373.90612734983,NA,NA,NA
"Northeast",2019.76553106212,92430.2212213624,9498.42369131757,NA,NA,NA
"Northeast",2019.84368737475,92374.9053640544,9624.49205089546,NA,NA,NA
"Northeast",2019.92184368737,92319.5701894867,9752.03701205233,NA,NA,NA
"Northeast",2020,92264.2253562891,9880.98354493169,NA,NA,NA
