"Sector","Year","fit","se.fit","dec.trend","threshold","se.threshold"
"Combined",2004.33266533066,1315.98643971126,100.858255869956,NA,NA,NA
"Combined",2004.37274549098,1314.63813252223,100.799707639839,NA,NA,NA
"Combined",2004.4128256513,1313.29559096619,100.741525663057,NA,NA,NA
"Combined",2004.45290581162,1311.95887104552,100.68381130984,NA,NA,NA
"Combined",2004.49298597194,1310.62802876259,100.626646581057,NA,NA,NA
"Combined",2004.53306613226,1309.30312011979,100.570092206346,NA,NA,NA
"Combined",2004.57314629259,1307.98420111949,100.514186250285,NA,NA,NA
"Combined",2004.61322645291,1306.67132776407,100.458943229244,NA,NA,NA
"Combined",2004.65330661323,1305.36455605591,100.404353741345,NA,NA,NA
"Combined",2004.69338677355,1304.06394199739,100.350384611699,NA,NA,NA
"Combined",2004.73346693387,1302.76954159089,100.296979554809,NA,NA,NA
"Combined",2004.77354709419,1301.48141083878,100.244060355766,NA,NA,NA
"Combined",2004.81362725451,1300.19960574345,100.191528571597,NA,NA,NA
"Combined",2004.85370741483,1298.92418230728,100.139267753979,NA,NA,NA
"Combined",2004.89378757515,1297.65519653264,100.087146194398,NA,NA,NA
"Combined",2004.93386773547,1296.39270442191,100.035020192824,NA,NA,NA
"Combined",2004.97394789579,1295.13676197748,99.9827378510726,NA,NA,NA
"Combined",2005.01402805611,1293.88742481503,99.930145632342,NA,NA,NA
"Combined",2005.05410821643,1292.64472790726,99.8772104370541,NA,NA,NA
"Combined",2005.09418837675,1291.4086756203,99.8240797247323,NA,NA,NA
"Combined",2005.13426853707,1290.17926984345,99.7709155242148,NA,NA,NA
"Combined",2005.17434869739,1288.95651246603,99.7178757517667,NA,NA,NA
"Combined",2005.21442885772,1287.74040537738,99.6651102804279,NA,NA,NA
"Combined",2005.25450901804,1286.5309504668,99.6127574495536,NA,NA,NA
"Combined",2005.29458917836,1285.32814962361,99.5609410168348,NA,NA,NA
"Combined",2005.33466933868,1284.13200473714,99.5097675552735,NA,NA,NA
"Combined",2005.374749499,1282.9425176967,99.4593242976866,NA,NA,NA
"Combined",2005.41482965932,1281.75969039161,99.4096774313109,NA,NA,NA
"Combined",2005.45490981964,1280.5835247112,99.3608708449805,NA,NA,NA
"Combined",2005.49498997996,1279.41402254478,99.3129253311812,NA,NA,NA
"Combined",2005.53507014028,1278.25118578166,99.2658382450618,NA,NA,NA
"Combined",2005.5751503006,1277.09501631118,99.2195836221957,NA,NA,NA
"Combined",2005.61523046092,1275.94551602265,99.1741127566113,NA,NA,NA
"Combined",2005.65531062124,1274.80268680539,99.1293552403045,NA,NA,NA
"Combined",2005.69539078156,1273.66653054871,99.0852204651995,NA,NA,NA
"Combined",2005.73547094188,1272.53704914194,99.0415995882878,NA,NA,NA
"Combined",2005.7755511022,1271.4142444744,98.998367960542,NA,NA,NA
"Combined",2005.81563126253,1270.2981184354,98.9553880201201,NA,NA,NA
"Combined",2005.85571142285,1269.18867291428,98.9125126504003,NA,NA,NA
"Combined",2005.89579158317,1268.08590980033,98.8695890035157,NA,NA,NA
"Combined",2005.93587174349,1266.98983098288,98.8264627902824,NA,NA,NA
"Combined",2005.97595190381,1265.90043835127,98.7829830377279,NA,NA,NA
"Combined",2006.01603206413,1264.81773320812,98.7390110337276,NA,NA,NA
"Combined",2006.05611222445,1263.74169404933,98.6945656203429,NA,NA,NA
"Combined",2006.09619238477,1262.67226974401,98.6498632588792,NA,NA,NA
"Combined",2006.13627254509,1261.60940718123,98.605135287527,NA,NA,NA
"Combined",2006.17635270541,1260.55305325009,98.5606090010725,NA,NA,NA
"Combined",2006.21643286573,1259.50315483968,98.5165019344263,NA,NA,NA
"Combined",2006.25651302605,1258.45965883908,98.4730167578334,NA,NA,NA
"Combined",2006.29659318637,1257.42251213739,98.4303367869538,NA,NA,NA
"Combined",2006.33667334669,1256.39166162369,98.3886221114356,NA,NA,NA
"Combined",2006.37675350701,1255.36705418708,98.3480063458359,NA,NA,NA
"Combined",2006.41683366733,1254.34863671664,98.3085940067712,NA,NA,NA
"Combined",2006.45691382766,1253.33635610146,98.2704585200329,NA,NA,NA
"Combined",2006.49699398798,1252.33015923064,98.2336408610678,NA,NA,NA
"Combined",2006.5370741483,1251.32999299326,98.1981488317816,NA,NA,NA
"Combined",2006.57715430862,1250.33580427841,98.1639569760637,NA,NA,NA
"Combined",2006.61723446894,1249.34753997518,98.1310071358267,NA,NA,NA
"Combined",2006.65731462926,1248.36514697266,98.0992096487316,NA,NA,NA
"Combined",2006.69739478958,1247.38857215993,98.0684451881924,NA,NA,NA
"Combined",2006.7374749499,1246.4177624261,98.0385672457421,NA,NA,NA
"Combined",2006.77755511022,1245.45266466024,98.0094052554581,NA,NA,NA
"Combined",2006.81763527054,1244.49322575145,97.9807683599111,NA,NA,NA
"Combined",2006.85771543086,1243.53939258882,97.9524498170485,NA,NA,NA
"Combined",2006.89779559118,1242.59111206143,97.9242320475673,NA,NA,NA
"Combined",2006.9378757515,1241.64833105837,97.8958923226816,NA,NA,NA
"Combined",2006.97795591182,1240.71099646874,97.8672090927402,NA,NA,NA
"Combined",2007.01803607214,1239.77905565715,97.837974616401,NA,NA,NA
"Combined",2007.05811623246,1238.85246999501,97.8081630561363,NA,NA,NA
"Combined",2007.09819639279,1237.9312168135,97.7779554974882,NA,NA,NA
"Combined",2007.13827655311,1237.01527431204,97.7475546066941,NA,NA,NA
"Combined",2007.17835671343,1236.10462069,97.7171675036598,NA,NA,NA
"Combined",2007.21843687375,1235.1992341468,97.6869995375639,NA,NA,NA
"Combined",2007.25851703407,1234.29909288182,97.657248650715,NA,NA,NA
"Combined",2007.29859719439,1233.40417509447,97.6281003324018,NA,NA,NA
"Combined",2007.33867735471,1232.51445898414,97.5997231650364,NA,NA,NA
"Combined",2007.37875751503,1231.62992275023,97.5722649652775,NA,NA,NA
"Combined",2007.41883767535,1230.75054459214,97.5458495230602,NA,NA,NA
"Combined",2007.45891783567,1229.87630270926,97.5205739414931,NA,NA,NA
"Combined",2007.49899799599,1229.00717530099,97.4965065804715,NA,NA,NA
"Combined",2007.53907815631,1228.14314056673,97.4736856065715,NA,NA,NA
"Combined",2007.57915831663,1227.28417670587,97.4521181514018,NA,NA,NA
"Combined",2007.61923847695,1226.43026191783,97.4317800800956,NA,NA,NA
"Combined",2007.65931863727,1225.58137440197,97.4126163710828,NA,NA,NA
"Combined",2007.6993987976,1224.73749235772,97.3945421077235,NA,NA,NA
"Combined",2007.73947895792,1223.89859398446,97.3774440818551,NA,NA,NA
"Combined",2007.77955911824,1223.0646574816,97.3611830088352,NA,NA,NA
"Combined",2007.81963927856,1222.23566104852,97.3455963533017,NA,NA,NA
"Combined",2007.85971943888,1221.41158288463,97.3305017646486,NA,NA,NA
"Combined",2007.8997995992,1220.59240118933,97.3157011211435,NA,NA,NA
"Combined",2007.93987975952,1219.778094162,97.3009851817296,NA,NA,NA
"Combined",2007.97995991984,1218.96864000205,97.2861388448593,NA,NA,NA
"Combined",2008.02004008016,1218.16401602216,97.2709542713798,NA,NA,NA
"Combined",2008.06012024048,1217.36417914022,97.2553969254657,NA,NA,NA
"Combined",2008.1002004008,1216.56906587942,97.239608791924,NA,NA,NA
"Combined",2008.14028056112,1215.77861187618,97.2237449566862,NA,NA,NA
"Combined",2008.18036072144,1214.99275276694,97.2079611589944,NA,NA,NA
"Combined",2008.22044088176,1214.21142418814,97.1924090597074,NA,NA,NA
"Combined",2008.26052104208,1213.43456177623,97.1772319935019,NA,NA,NA
"Combined",2008.3006012024,1212.66210116762,97.1625612059816,NA,NA,NA
"Combined",2008.34068136273,1211.89397799875,97.1485125769935,NA,NA,NA
"Combined",2008.38076152305,1211.13012790608,97.13518383162,NA,NA,NA
"Combined",2008.42084168337,1210.37048652603,97.1226522403807,NA,NA,NA
"Combined",2008.46092184369,1209.61498949503,97.1109728101357,NA,NA,NA
"Combined",2008.50100200401,1208.86357244953,97.1001769670373,NA,NA,NA
"Combined",2008.54108216433,1208.11617102597,97.0902717326457,NA,NA,NA
"Combined",2008.58116232465,1207.37272086077,97.0812393940514,NA,NA,NA
"Combined",2008.62124248497,1206.63315759037,97.0730376685044,NA,NA,NA
"Combined",2008.66132264529,1205.89741685122,97.0656003627207,NA,NA,NA
"Combined",2008.70140280561,1205.16543427975,97.0588385267046,NA,NA,NA
"Combined",2008.74148296593,1204.43714551239,97.052642101633,NA,NA,NA
"Combined",2008.78156312625,1203.71248618558,97.0468820611266,NA,NA,NA
"Combined",2008.82164328657,1202.99139193576,97.0414130450848,NA,NA,NA
"Combined",2008.86172344689,1202.27379839937,97.036076485217,NA,NA,NA
"Combined",2008.90180360721,1201.55964121283,97.0307042214838,NA,NA,NA
"Combined",2008.94188376754,1200.8488560126,97.0251226088403,NA,NA,NA
"Combined",2008.98196392786,1200.14137843509,97.0191571139952,NA,NA,NA
"Combined",2009.02204408818,1199.43714215038,97.0126469448236,NA,NA,NA
"Combined",2009.0621242485,1198.73604468149,97.0056151981544,NA,NA,NA
"Combined",2009.10220440882,1198.03795182776,96.9982448852843,NA,NA,NA
"Combined",2009.14228456914,1197.34272831151,96.9907240134593,NA,NA,NA
"Combined",2009.18236472946,1196.65023885507,96.9832348519523,NA,NA,NA
"Combined",2009.22244488978,1195.96034818073,96.9759490051598,NA,NA,NA
"Combined",2009.2625250501,1195.27292101083,96.969023054363,NA,NA,NA
"Combined",2009.30260521042,1194.58782206769,96.9625947693436,NA,NA,NA
"Combined",2009.34268537074,1193.90491607361,96.9567798913027,NA,NA,NA
"Combined",2009.38276553106,1193.22406775092,96.9516694886591,NA,NA,NA
"Combined",2009.42284569138,1192.54514182194,96.9473278872552,NA,NA,NA
"Combined",2009.4629258517,1191.86800300899,96.9437911763315,NA,NA,NA
"Combined",2009.50300601202,1191.19251603438,96.9410662913421,NA,NA,NA
"Combined",2009.54308617234,1190.51854562043,96.9391306743106,NA,NA,NA
"Combined",2009.58316633267,1189.84595648947,96.9379325120034,NA,NA,NA
"Combined",2009.62324649299,1189.1746133638,96.9373915517589,NA,NA,NA
"Combined",2009.66332665331,1188.50438096575,96.9374004943878,NA,NA,NA
"Combined",2009.70340681363,1187.83512401764,96.9378269631994,NA,NA,NA
"Combined",2009.74348697395,1187.16670724178,96.9385160479333,NA,NA,NA
"Combined",2009.78356713427,1186.49899536049,96.9392934222179,NA,NA,NA
"Combined",2009.82364729459,1185.8318530961,96.9399690331693,NA,NA,NA
"Combined",2009.86372745491,1185.16514517091,96.9403413618883,NA,NA,NA
"Combined",2009.90380761523,1184.49873630725,96.9402022539269,NA,NA,NA
"Combined",2009.94388777555,1183.83249122744,96.9393423192828,NA,NA,NA
"Combined",2009.98396793587,1183.16627465379,96.9375569021071,NA,NA,NA
"Combined",2010.02404809619,1182.49995242986,96.9346659992003,NA,NA,NA
"Combined",2010.06412825651,1181.83340717632,96.9307065393952,NA,NA,NA
"Combined",2010.10420841683,1181.16653442887,96.9258835450359,NA,NA,NA
"Combined",2010.14428857715,1180.49923005542,96.9204125934443,NA,NA,NA
"Combined",2010.18436873747,1179.83138992391,96.9145090582722,NA,NA,NA
"Combined",2010.2244488978,1179.16290990225,96.9083819605992,NA,NA,NA
"Combined",2010.26452905812,1178.49368585837,96.9022284569444,NA,NA,NA
"Combined",2010.30460921844,1177.82361366019,96.8962289647235,NA,NA,NA
"Combined",2010.34468937876,1177.15258917563,96.8905429262824,NA,NA,NA
"Combined",2010.38476953908,1176.48050827262,96.8853052130388,NA,NA,NA
"Combined",2010.4248496994,1175.80726681908,96.8806231714673,NA,NA,NA
"Combined",2010.46492985972,1175.13276068293,96.876574312666,NA,NA,NA
"Combined",2010.50501002004,1174.45688573209,96.8732046470874,NA,NA,NA
"Combined",2010.54509018036,1173.77953783449,96.8705276656999,NA,NA,NA
"Combined",2010.58517034068,1173.10061285805,96.8685239684358,NA,NA,NA
"Combined",2010.625250501,1172.42000667069,96.8671415402887,NA,NA,NA
"Combined",2010.66533066132,1171.73761514034,96.8662966749247,NA,NA,NA
"Combined",2010.70541082164,1171.05333413492,96.8658755451777,NA,NA,NA
"Combined",2010.74549098196,1170.36705952235,96.8657364193825,NA,NA,NA
"Combined",2010.78557114228,1169.67868717055,96.8657125221927,NA,NA,NA
"Combined",2010.82565130261,1168.98811294745,96.8656155383615,NA,NA,NA
"Combined",2010.86573146293,1168.29523272096,96.8652397579764,NA,NA,NA
"Combined",2010.90581162325,1167.59994235902,96.8643668618465,NA,NA,NA
"Combined",2010.94589178357,1166.90213772955,96.8627713461536,NA,NA,NA
"Combined",2010.98597194389,1166.20171470046,96.8602265860965,NA,NA,NA
"Combined",2011.02605210421,1165.49857070826,96.8565282495225,NA,NA,NA
"Combined",2011.06613226453,1164.79262257268,96.8516910255577,NA,NA,NA
"Combined",2011.10621242485,1164.08380018678,96.8458834505047,NA,NA,NA
"Combined",2011.14629258517,1163.3720336885,96.8392862861181,NA,NA,NA
"Combined",2011.18637274549,1162.65725321579,96.8320841325164,NA,NA,NA
"Combined",2011.22645290581,1161.93938890656,96.8244601623749,NA,NA,NA
"Combined",2011.26653306613,1161.21837089877,96.816591373654,NA,NA,NA
"Combined",2011.30661322645,1160.49412933034,96.8086443608411,NA,NA,NA
"Combined",2011.34669338677,1159.76659433923,96.8007716051898,NA,NA,NA
"Combined",2011.38677354709,1159.03569606336,96.7931082848381,NA,NA,NA
"Combined",2011.42685370741,1158.30136464068,96.7857696059403,NA,NA,NA
"Combined",2011.46693386774,1157.56353020912,96.77884865608,NA,NA,NA
"Combined",2011.50701402806,1156.82212290662,96.7724147812322,NA,NA,NA
"Combined",2011.54709418838,1156.07707287112,96.7665124874394,NA,NA,NA
"Combined",2011.5871743487,1155.32831024055,96.7611608681649,NA,NA,NA
"Combined",2011.62725450902,1154.57576515286,96.7563535580336,NA,NA,NA
"Combined",2011.66733466934,1153.81936774597,96.7520592133571,NA,NA,NA
"Combined",2011.70741482966,1153.05904815785,96.7482225195455,NA,NA,NA
"Combined",2011.74749498998,1152.2947365264,96.7447657251955,NA,NA,NA
"Combined",2011.7875751503,1151.52636298958,96.7415907024141,NA,NA,NA
"Combined",2011.82765531062,1150.75385768532,96.7385815327502,NA,NA,NA
"Combined",2011.86773547094,1149.97715075157,96.7356076180235,NA,NA,NA
"Combined",2011.90781563126,1149.19617232625,96.7325273153656,NA,NA,NA
"Combined",2011.94789579158,1148.41085254731,96.7291920959189,NA,NA,NA
"Combined",2011.9879759519,1147.62112155269,96.7254512269034,NA,NA,NA
"Combined",2012.02805611222,1146.82691695567,96.7211764111393,NA,NA,NA
"Combined",2012.06813627255,1146.02825354225,96.7164476462247,NA,NA,NA
"Combined",2012.10821643287,1145.22519162619,96.7114700318664,NA,NA,NA
"Combined",2012.14829659319,1144.41779210964,96.7064519937374,NA,NA,NA
"Combined",2012.18837675351,1143.60611589481,96.7015989400818,NA,NA,NA
"Combined",2012.22845691383,1142.79022388388,96.6971089574859,NA,NA,NA
"Combined",2012.26853707415,1141.97017697901,96.6931690162169,NA,NA,NA
"Combined",2012.30861723447,1141.14603608241,96.6899516861582,NA,NA,NA
"Combined",2012.34869739479,1140.31786209626,96.687612364673,NA,NA,NA
"Combined",2012.38877755511,1139.48571592273,96.6862870178878,NA,NA,NA
"Combined",2012.42885771543,1138.649658464,96.6860904369081,NA,NA,NA
"Combined",2012.46893787575,1137.80975062228,96.6871150103995,NA,NA,NA
"Combined",2012.50901803607,1136.96605329972,96.6894300147496,NA,NA,NA
"Combined",2012.54909819639,1136.11862739853,96.6930814227556,NA,NA,NA
"Combined",2012.58917835671,1135.26753382087,96.6980922314222,NA,NA,NA
"Combined",2012.62925851703,1134.41283346894,96.7044633090758,NA,NA,NA
"Combined",2012.66933867735,1133.55458724492,96.7121747616,NA,NA,NA
"Combined",2012.70941883768,1132.69285605098,96.7211878172164,NA,NA,NA
"Combined",2012.749498998,1131.82770078932,96.7314472288877,NA,NA,NA
"Combined",2012.78957915832,1130.95918236212,96.7428841931342,NA,NA,NA
"Combined",2012.82965931864,1130.08736167155,96.7554197838351,NA,NA,NA
"Combined",2012.86973947896,1129.21229961981,96.7689688994519,NA,NA,NA
