GEO_ID,GEO_ID2,SUMLEVEL,GEO_NAME,Geography,REGION,PRIMARY_LATITUDE,PRIMARY_LONGITUDE,TOTPOP,PCTMALES,PCTFEMALE,POPCHPCT,POPDENS,POP0_5PCT,POP85PCT,MEDAGE,POPWAPCT,POPBAPCT,POPNAPCT,POPAAPCT,POPPAPCT,POPHSPCT,POPWNPCT,TOTHU,PCTVACANT,HMOWNVAC,RENTVAC,PCTMBLHM,PCTBLT2014,PCTBLT2010_13,PCTBLT2000_09,PCTBLT2005,PCTBLT2000_04,PCTBLT2010,HUMNR,PCTOWNER,PCTRENTER,MOV2015,MOV2010_14,MOV2000_09,MOV2005,MOV2000_04,MOV2010,PCTNOVHCL,HOUSHEATFUEL,PCTNOPLBG,MEDHOMVAL,MED_MTMRG,OWNRMTHLYCST,MED_GRRNT,RENTRMTHLYCST,TOTHH,PCTHFOFMNOHS,PCTHHUNDR18,PCTHHUOVER65,AVGHHSZE,PCTMALESEPARATD,PCTMALEDIVORCD,PCTFEMALESEPARATD,PCTFEMALEDIVORCD,PCTPOP9THGRD,PCTNODIPLOMA,PCTPOPHSGRD,PCTBATCHLRS,PCTLIVESMHS,PCTLIVEDRCO,PCTLIVDFST,PCTFORBRN,PCTSPKENGNTWL,PCTLABFORCE,PCTEMPLOYED,PCTUNEMPLD,PCTLABFEMALE,PCTEMPFEMA,MEANTRAVTIM,PCTSERVOCC,PCTFRMFSHOCC,PCTAGRFRFSH,PCTSERVIND,PCTSLFEMP,PCTHHHUNDR10K,PCTHH200K,MEDHHINC,MEANHHINC,PCTRECSOC,PCTRECRET,MEANRETINC,PCTRECSSI,PUBLICASSIST,PERCPHHINC,PCTFMINPOV,PCTPOV,PCTCHLDPOV,PCT65POV,MEDDWELLAGE,MDYRSRESID,HASMORTGAGE,HSMORTGAGELON,PCTGRPQRTRS,GINIINDX,PCTCHGRNT,PCTCHGMRG,PCTCHNGHOMVAL,PCTCHGRENTER,PCTCHGUNEM,PCTCHGRAVTIM,PCTWTRCVG,NEARCTYPOP,CSTOFLIVNG,MARINANUM,NUMBOTRMPS,EPAREGFAC,CRIMINDEX,HAILRSKAVG,HURRSKAVG,TORNRSKAVG,WNDRSKAVG,POUNDS_16,VALUE_16,DEALERNUM_16,COMMPMT_16,PNDSPRPOP_16,VALUPRPOP_16,DEALERNUMPRPOP_16,COMMPRPOP_16,RECPSSRMODESH_16,RECPSSRMODECH,RECPSSRMODEPR_16,RECPSSRMODESHPOP_16,RECPSSRMODECHPOP_16,RECPSSRMODEPRPOP_16
0600000US1500190630,1500190630,60,"Hilo, HI","Hilo CCD, Hawaii County, Hawaii",Hawaii,19.6868952,-155.2344328,47646,50,50,12.3064231,159.7678368,5.1,3.4,41.1,17.9,0.6,0.1,32.9,10.2,9.9,15.9,18826,12.8,1.5,8.9,0.1,0.1,1.2,8.7,,,,5.1,62.7,37.3,3.7,26.2,27.8,,,,6.4,0,0.3,296600,1537,25.5,969,47.2,16423,13.8,27.3,36,2.79,2.2,8.7,1.4,10.3,2.4,5.2,30.4,20.7,89.2,1.2,2.3,8.2,4.5,55.1,51.5,3.4,53.7,50.7,17.9,19.1,1.512538799,2.5,8.9,7,9.3,3.1,55371,68708,39.5,28.4,25861,6.6,5.8,25703,11.6,17.7,23.4,9.2,38,13,60.1,0.650927815,3.853418965,0.4587,77.79816514,34.00174368,92.97332466,-3.492942584,-43.33333333,0,8.413965556,209.3,5,1,1,661,93.87879,0,34.09091,4,0,374636,852308,8,97,7862.905595,17888.3432,0.167904966,2.03584771,86,0,33,1.804978382,0,0.692607984
0600000US1500190720,1500190720,60,"Honokaa-Kukuihaele, HI","Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",Hawaii,20.1072972,-155.5725782,4228,48.9,51.1,8.549422336,36.65359887,6.7,2.9,43.1,31.5,0,0.1,32.5,7.2,12.1,29.3,1408,16.7,4.2,3.4,0.6,0,1.6,16.8,,,,5.1,68.9,31.1,0.7,20.6,32.9,,,,4.4,0.3,2.1,362100,1865,41.9,855,36.9,1173,22.8,36.1,51.1,3.55,0.9,9.3,4.2,13,6.9,3.4,42.8,11.1,85.6,0.3,0.3,18,9,63.6,59.4,4.2,61.7,59.2,37.7,31.6,9.305689489,17.9,26.2,8.2,8.1,4.3,59939,69436,53.6,38.8,14017,2.6,1.5,22850,6.9,15,23.3,11,40,15,66.5,1.361386139,1.371807001,0.3937,40.39408867,77.45004757,130.9311224,-1.141062802,7.692307692,17.44548287,37.75079296,175,5,0,0,58,114.66667,0,31.66667,0,0,9245,10142,0,13,2186.613056,2398.770104,0,3.07473983,0,0,0,0,0,0
0600000US1500191170,1500191170,60,"Kau, HI","Kau CCD, Hawaii County, Hawaii",Hawaii,19.2356053,-155.5438316,8406,47.9,52.1,44.25948172,9.041432122,7.9,2.7,44.4,35.4,0.1,0.5,20,11.5,15.8,34.3,4183,31.6,7.8,9.5,2.1,0,1.5,33.4,,,,3.9,75,25,5.2,21.5,39.5,,,,5.1,0.2,9.9,156700,1208,32.3,942,71.2,2860,8.6,27.1,43.4,2.93,0.8,10.6,2.9,9.2,6.4,5.3,39.6,11.2,92.7,0.3,4.4,18.6,9.8,48.6,42.7,5.9,42.3,38,42.7,22.1,10.16291699,19.5,11.2,20.3,16.7,2,40465,50031,51.3,24.7,15695,7,4.2,18275,25,32.1,45.9,14.4,24,12,44.7,0,0.428265525,0.5116,118.5614849,61.28170895,80.73817762,-2.943760984,-31.39534884,0.470588235,21.98805956,209.1,5,0,2,92,113,0,30,0,0,345809,1304774,1,45,41138.35356,155219.3671,0.118962646,5.353319058,44,0,0,5.234356412,0,0
0600000US1500191350,1500191350,60,"Keaau-Mountain View, HI","Keaau-Mountain View CCD, Hawaii County, Hawaii",Hawaii,19.5585499,-155.0949534,34843,51.2,48.8,53.2368722,149.8346302,5.3,2.6,41.3,33.7,0.4,0.5,21.4,20.3,17.6,29,14714,16.1,1.5,4.7,0.5,0.3,2.1,31.3,,,,4.9,73.1,26.9,4.2,23.4,41.2,,,,2.7,0,2.3,214700,1248,36.2,1064,54.3,12341,14.7,28.5,28.4,2.82,4,11.9,1.2,15.7,3,6.1,34.2,15.3,91.1,0.3,2.5,10,6.6,50,46.1,3.9,48.3,46.1,31.3,20.3,2.365509348,4.4,12.7,11.5,14.6,1.9,41197,53644,34.6,17.3,24194,8.7,5,20571,22.3,26.1,36.5,13.6,23,11,60.3,0.498559716,0.163590965,0.4791,70.24,38.82091212,96.25228519,-2.789049121,-36.06557377,1.623376623,14.4808601,214.9,5,0,0,132,98.26667,0,33.46667,3.2,0,446409,984698,0,60,12812.01389,28260.99934,0,1.72201016,7,0,0,0.200901185,0,0
0600000US1500192430,1500192430,60,"North Hilo, HI","North Hilo CCD, Hawaii County, Hawaii",Hawaii,19.617504,-155.4204305,1676,52.5,47.5,-2.558139535,5.226106734,9,3.2,43,33.8,0.8,0.1,33.2,2,14,28.3,834,32.7,4.8,14,1,0,5,20.3,,,,5,75,25,1.8,20.9,41.2,,,,0.5,0,0,287500,1500,54.5,810,61.3,561,10.2,41,37.4,2.99,0,2.5,0.5,8.7,2.5,6.6,28.2,16.6,96.3,0,1.8,22.1,4,57.1,50.9,6.2,52.8,49.2,45.3,31.3,3.308270677,8,26.3,9.5,3.9,2.3,45234,57842,46.2,27.3,25087,8.4,2.7,22054,14.1,13.3,10.8,22.6,31,13,36.6,0,0,0.4401,12.34396671,83.82352941,160.4166667,17.51968504,169.5652174,20.8,13.30479422,193,5,0,1,37,192,0,33.5,3.5,0,1648,16909,0,3,983.2935561,10088.90215,0,1.789976134,1,0,0,0.596658711,0,0
0600000US1500192520,1500192520,60,"North Kohala, HI","North Kohala CCD, Hawaii County, Hawaii",Hawaii,20.176362,-155.8227292,6441,48.7,51.3,6.674395495,45.69061895,6.3,2.1,41.4,26.9,0.4,0,21.1,14.6,13.2,25.1,2581,22,1.3,6.2,0,0.2,0.9,22,,,,5,68.8,31.2,1.1,24.3,30.5,,,,3.4,0,1.9,365800,1436,17.1,1042,39.9,2013,13.3,35.8,41.2,3.19,1,5.9,2.1,9,2.9,4.8,38.9,17.4,93,0.7,1.4,11,4.6,63.4,59.4,3.9,59.4,55.6,32.3,42.9,3.406485424,5.8,37.3,12.2,3.9,4.8,67614,74012,44.4,25.1,21750,3.8,1.8,24984,12.7,16.4,23.6,6.8,25,14,52.3,0,0.341561869,0.4013,41.00135318,15.34136546,106.7834935,5.262427746,50,8.026755853,46.52466583,151.7,5,0,0,40,127.5,0,25.5,0,0,40753,89194,1,23,6327.123118,13847.84971,0.155255395,3.570874088,3,0,0,0.465766185,0,0
0600000US1500192610,1500192610,60,"North Kona, HI","North Kona CCD, Hawaii County, Hawaii",Hawaii,19.6685679,-155.9187231,41662,50.5,49.5,45.96223242,85.29058902,6.6,2.1,42.3,44.7,0.6,0.4,15.8,14,11.8,41.8,19748,28.3,1.8,17.5,0.1,0.3,2,25.5,,,,4.6,61.1,38.9,6.9,37.6,32.1,,,,4.8,0,0.3,465300,2065,39.1,1218,41.6,14163,7.9,27,32.9,2.88,2,10.6,1,12.5,2.2,7,30.2,20.3,80.8,0.7,5,13.4,6.8,65.9,60.9,4.8,62.6,58,19.8,26.9,1.243468163,2.8,20.7,11.9,5.9,5.6,65682,82780,37.1,20.3,34778,3,4.3,30430,9.8,13.7,19.4,6.5,28,8,65.1,0.554336528,2.227449474,0.433,63.48993289,45.11595221,98.93116717,-6.208570119,77.77777778,-3.414634146,19.55319741,165.5,5,1,6,486,104.95,0,25.2,0,0,1314738,2411600,17,266,31557.24641,57884.88311,0.408045701,6.384715088,89,1933,426,2.136239259,46.39719649,10.22514522
0600000US1500192700,1500192700,60,"Paauhau-Paauilo, HI","Paauhau-Paauilo CCD, Hawaii County, Hawaii",Hawaii,19.8281671,-155.4950421,3235,46.6,53.4,46.18165386,6.964160506,9.8,2,34.8,27.7,0,0,34.4,7,6.1,25.1,1013,19,9.7,0,1.4,0,0.4,14.5,,,,5.1,73.7,26.3,0.5,23.5,32.5,,,,1.6,0,2.1,305400,1620,23.7,1185,52,821,15.3,39.1,33.9,3.94,4.1,5.2,0.6,8.2,5.5,5.8,34.8,13.4,95.8,0,0,16.7,7,69.1,65,4,68.6,66.4,39.3,34,7.375,8.3,27.1,6.5,3.2,5.8,60231,78099,40.9,29.5,14722,3.9,1.3,22635,12.7,12.6,21,0.2,43,14,62.6,0,0,0.4154,92.68292683,66.49537513,169.3121693,14.61420455,-14.89361702,-0.506329114,8.600098184,181.3,5,0,0,45,78,0,29,0,0,19075,54433,1,12,5896.445131,16826.27512,0.309119011,3.70942813,0,0,0,0,0,0
0600000US1500192790,1500192790,60,"Pahoa-Kalapana, HI","Pahoa-Kalapana CCD, Hawaii County, Hawaii",Hawaii,19.427903,-155.0891095,10674,49,51,24.15959055,39.84193311,6.5,1.1,45.7,41.8,1.1,1.4,12.3,18.2,18.3,39.3,5530,25.2,2.4,5.1,0,0.4,1.5,27.4,,,,4.7,68.9,31.1,3.3,25.2,37.2,,,,6,0,4.8,202600,1228,33.9,1046,63.2,4136,15.4,24.5,36.5,2.58,4.2,19.6,2.2,16.1,1,5.4,30.3,15.1,83.5,0.4,5.3,8.2,4.8,51.7,42.6,9.1,49.1,40.5,32.6,19.4,2.973352034,3.6,8.9,13.4,17.6,1.2,27978,43438,41.4,25.7,22516,8.8,7.1,18405,24.5,30.6,45,15.3,24,12,43.3,0.140301649,0.168634064,0.4992,72.03947368,67.75956284,135.0348028,-2.243693239,-3.191489362,3.492063492,29.47387304,226.6,5,0,1,76,107.16667,0,32.5,2.666667,0,269744,769266,0,31,25271.1261,72069.13997,0,2.904253326,13,0,6,1.217912685,0,0.562113547
0600000US1500192880,1500192880,60,"Papaikou-Wailea, HI","Papaikou-Wailea CCD, Hawaii County, Hawaii",Hawaii,19.8307533,-155.1516688,4841,47.8,52.2,-2.418867164,49.87414083,4.9,4,47.9,35.2,1.4,0.2,30.7,7.6,13.3,29.3,2163,21.3,3,9.5,0.6,0,0.4,13,,,,5.1,71.1,28.9,1.6,25.6,28,,,,5.3,0,2.3,265600,1779,45.3,968,43.6,1703,12.7,23.8,46.4,2.83,1.4,6.1,1.3,7.5,3.4,4.7,31.6,22.4,95.8,0.9,0.8,17.4,8.1,52.9,50.6,2.2,50.8,48.6,28.5,19.2,1.990049751,5.1,11.2,10.2,7.6,1.2,47554,65058,42.4,26,33434,8.7,6.5,24946,16.4,22.5,36.6,13.7,43,14,48.6,0.082576383,0.45445156,0.4669,98.36065574,85.3125,97.32540862,5.181873727,-46.34146341,14,29.71223055,202.7,5,0,0,61,108.5,0,32.75,4,0,7323,32474,0,8,1512.703987,6708.118157,0,1.652551126,5,0,0,1.032844454,0,0
