"Species.Type","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"NWHI",1981,0.420268367982351,0.218225065260034,NA,NA,NA,NA
"NWHI",1981.03607214429,0.42179343248234,0.215016454617379,NA,NA,NA,NA
"NWHI",1981.07214428858,0.423320950725653,0.211858441442613,NA,NA,NA,NA
"NWHI",1981.10821643287,0.424853376455574,0.208753898067473,NA,NA,NA,NA
"NWHI",1981.14428857715,0.426393163415435,0.205705619315534,NA,NA,NA,NA
"NWHI",1981.18036072144,0.427942765348526,0.202716310308778,NA,NA,NA,NA
"NWHI",1981.21643286573,0.429504635998186,0.199788573676634,NA,NA,NA,NA
"NWHI",1981.25250501002,0.431081229107692,0.196924896228084,NA,NA,NA,NA
"NWHI",1981.28857715431,0.432674998420374,0.19412763516639,NA,NA,NA,NA
"NWHI",1981.3246492986,0.434288397679554,0.191399003948572,NA,NA,NA,NA
"NWHI",1981.36072144289,0.435923880628515,0.188741057913869,NA,NA,NA,NA
"NWHI",1981.39679358717,0.43758390101059,0.186155679828739,NA,NA,NA,NA
"NWHI",1981.43286573146,0.439270912569072,0.183644565519667,NA,NA,NA,NA
"NWHI",1981.46893787575,0.440987369047278,0.18120920978653,NA,NA,NA,NA
"NWHI",1981.50501002004,0.442735724188532,0.17885089281066,NA,NA,NA,NA
"NWHI",1981.54108216433,0.444518431736128,0.176570667288997,NA,NA,NA,NA
"NWHI",1981.57715430862,0.446337945433383,0.174369346539846,NA,NA,NA,NA
"NWHI",1981.61322645291,0.448196719023601,0.172247493835587,NA,NA,NA,NA
"NWHI",1981.64929859719,0.450097206250105,0.17020541322069,NA,NA,NA,NA
"NWHI",1981.68537074148,0.452041860856189,0.168243142071651,NA,NA,NA,NA
"NWHI",1981.72144288577,0.454033136585172,0.166360445645171,NA,NA,NA,NA
"NWHI",1981.75751503006,0.456073487180375,0.164556813845035,NA,NA,NA,NA
"NWHI",1981.79358717435,0.458165366385084,0.162831460414012,NA,NA,NA,NA
"NWHI",1981.82965931864,0.460311227942644,0.161183324726824,NA,NA,NA,NA
"NWHI",1981.86573146293,0.462513525596325,0.159611076324471,NA,NA,NA,NA
"NWHI",1981.90180360721,0.464774713089459,0.158113122288731,NA,NA,NA,NA
"NWHI",1981.9378757515,0.467097244165371,0.156687617512179,NA,NA,NA,NA
"NWHI",1981.97394789579,0.46948357256734,0.155332477873023,NA,NA,NA,NA
"NWHI",1982.01002004008,0.471936143292197,0.154045398669404,NA,NA,NA,NA
"NWHI",1982.04609218437,0.474456584972186,0.152824104352537,NA,NA,NA,NA
"NWHI",1982.08216432866,0.477045056615528,0.151666609159389,NA,NA,NA,NA
"NWHI",1982.11823647295,0.479701563501691,0.15057090690609,NA,NA,NA,NA
"NWHI",1982.15430861723,0.482426110910172,0.149534936425286,NA,NA,NA,NA
"NWHI",1982.19038076152,0.485218704120483,0.148556587535644,NA,NA,NA,NA
"NWHI",1982.22645290581,0.488079348412083,0.147633707417493,NA,NA,NA,NA
"NWHI",1982.2625250501,0.491008049064484,0.146764107338155,NA,NA,NA,NA
"NWHI",1982.29859719439,0.494004811357151,0.145945569668641,NA,NA,NA,NA
"NWHI",1982.33466933868,0.497069640569577,0.145175855132352,NA,NA,NA,NA
"NWHI",1982.37074148297,0.500202541981288,0.144452710227185,NA,NA,NA,NA
"NWHI",1982.40681362725,0.503403520871726,0.143773874764091,NA,NA,NA,NA
"NWHI",1982.44288577154,0.506672582520414,0.143137089467907,NA,NA,NA,NA
"NWHI",1982.47895791583,0.510009732206814,0.142540103590338,NA,NA,NA,NA
"NWHI",1982.51503006012,0.513414975210445,0.141980682489386,NA,NA,NA,NA
"NWHI",1982.55110220441,0.516888316810761,0.141456615135033,NA,NA,NA,NA
"NWHI",1982.5871743487,0.52042976228727,0.14096572150665,NA,NA,NA,NA
"NWHI",1982.62324649299,0.524039316919482,0.14050585985383,NA,NA,NA,NA
"NWHI",1982.65931863727,0.52771698598684,0.140074933798543,NA,NA,NA,NA
"NWHI",1982.69539078156,0.531462774768886,0.139670899262748,NA,NA,NA,NA
"NWHI",1982.73146292585,0.535276688545055,0.139291771211813,NA,NA,NA,NA
"NWHI",1982.76753507014,0.539158732594867,0.13893563020974,NA,NA,NA,NA
"NWHI",1982.80360721443,0.543108912197828,0.13860062878785,NA,NA,NA,NA
"NWHI",1982.83967935872,0.547127232633383,0.13828499763342,NA,NA,NA,NA
"NWHI",1982.87575150301,0.551213699181073,0.137987051609289,NA,NA,NA,NA
"NWHI",1982.91182364729,0.555368317120324,0.137705195619375,NA,NA,NA,NA
"NWHI",1982.94789579158,0.559591091730696,0.137437930338188,NA,NA,NA,NA
"NWHI",1982.98396793587,0.563882028291612,0.137183857825256,NA,NA,NA,NA
"NWHI",1983.02004008016,0.568241057648701,0.136941719364155,NA,NA,NA,NA
"NWHI",1983.05611222445,0.572666774410433,0.136710941059806,NA,NA,NA,NA
"NWHI",1983.09218436874,0.577156617375763,0.136491525266318,NA,NA,NA,NA
"NWHI",1983.12825651303,0.581707987233619,0.136283541441115,NA,NA,NA,NA
"NWHI",1983.16432865731,0.586318284672806,0.136087094638849,NA,NA,NA,NA
"NWHI",1983.2004008016,0.590984910382219,0.135902311471744,NA,NA,NA,NA
"NWHI",1983.23647294589,0.595705265050756,0.135729326874627,NA,NA,NA,NA
"NWHI",1983.27254509018,0.600476749367225,0.135568271706114,NA,NA,NA,NA
"NWHI",1983.30861723447,0.605296764020552,0.135419261216393,NA,NA,NA,NA
