"Species.Type","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Reef",1981,3.32237275820623,1.03419515799222,NA,NA,NA,NA
"Reef",1981.07615230461,3.29023397778578,1.00898381248388,NA,NA,NA,NA
"Reef",1981.15230460922,3.25809615984804,0.984202397056771,NA,NA,NA,NA
"Reef",1981.22845691383,3.2259602668756,0.959892399166297,NA,NA,NA,NA
"Reef",1981.30460921844,3.19382726135134,0.936096008035242,NA,NA,NA,NA
"Reef",1981.38076152305,3.16169810575762,0.912855998096228,NA,NA,NA,NA
"Reef",1981.45691382766,3.12957376257732,0.890215575537664,NA,NA,NA,NA
"Reef",1981.53306613226,3.09745519429308,0.868218182010005,NA,NA,NA,NA
"Reef",1981.60921843687,3.06534336338788,0.846907249515624,NA,NA,NA,NA
"Reef",1981.68537074148,3.03323923234382,0.826325900817001,NA,NA,NA,NA
"Reef",1981.76152304609,3.00114376364398,0.806516590487992,NA,NA,NA,NA
"Reef",1981.8376753507,2.96905791977101,0.787520683116589,NA,NA,NA,NA
"Reef",1981.91382765531,2.93698266320748,0.769377967267289,NA,NA,NA,NA
"Reef",1981.98997995992,2.90491895643612,0.752126106708054,NA,NA,NA,NA
"Reef",1982.06613226453,2.87286840713421,0.735800191932367,NA,NA,NA,NA
"Reef",1982.14228456914,2.84083646795304,0.720432728427247,NA,NA,NA,NA
"Reef",1982.21843687375,2.80883000999579,0.706052020005672,NA,NA,NA,NA
"Reef",1982.29458917836,2.77685590660932,0.692681010504837,NA,NA,NA,NA
"Reef",1982.37074148297,2.74492103114096,0.680336549019982,NA,NA,NA,NA
"Reef",1982.44689378758,2.71303225693766,0.669028708384709,NA,NA,NA,NA
"Reef",1982.52304609218,2.68119645734655,0.658760191459241,NA,NA,NA,NA
"Reef",1982.59919839679,2.64942050571473,0.649525860348646,NA,NA,NA,NA
"Reef",1982.6753507014,2.61771127538946,0.641312420685077,NA,NA,NA,NA
"Reef",1982.75150300601,2.58607563971776,0.634098287029384,NA,NA,NA,NA
"Reef",1982.82765531062,2.55452047204662,0.62785364657541,NA,NA,NA,NA
"Reef",1982.90380761523,2.5230526457233,0.62254072739696,NA,NA,NA,NA
"Reef",1982.97995991984,2.49167903409492,0.618114265550453,NA,NA,NA,NA
"Reef",1983.05611222445,2.46040704688691,0.614522453941477,NA,NA,NA,NA
"Reef",1983.13226452906,2.42924897302986,0.611710439466746,NA,NA,NA,NA
"Reef",1983.20841683367,2.39821970593848,0.609620648868637,NA,NA,NA,NA
"Reef",1983.28456913828,2.36733416346161,0.608192357370157,NA,NA,NA,NA
"Reef",1983.36072144289,2.33660726344829,0.607362495844208,NA,NA,NA,NA
"Reef",1983.43687374749,2.30605392374735,0.607066465209459,NA,NA,NA,NA
"Reef",1983.5130260521,2.27568906220779,0.60723892053903,NA,NA,NA,NA
"Reef",1983.58917835671,2.2455275966783,0.607814505019531,NA,NA,NA,NA
"Reef",1983.66533066132,2.21558444500786,0.608728519414711,NA,NA,NA,NA
"Reef",1983.74148296593,2.18587452504557,0.609917518219796,NA,NA,NA,NA
"Reef",1983.81763527054,2.15641275464019,0.611319828803557,NA,NA,NA,NA
"Reef",1983.89378757515,2.12721405164048,0.612875994220991,NA,NA,NA,NA
"Reef",1983.96993987976,2.09829333389562,0.614529143894565,NA,NA,NA,NA
"Reef",1984.04609218437,2.06966570845259,0.616225716069115,NA,NA,NA,NA
"Reef",1984.12224448898,2.04134905514468,0.617921481373084,NA,NA,NA,NA
"Reef",1984.19839679359,2.01336335893244,0.619580463726959,NA,NA,NA,NA
"Reef",1984.2745490982,1.98572865725774,0.621170419434589,NA,NA,NA,NA
"Reef",1984.35070140281,1.95846498756264,0.622662577279699,NA,NA,NA,NA
"Reef",1984.42685370741,1.93159238728904,0.624031488659436,NA,NA,NA,NA
"Reef",1984.50300601202,1.90513089387911,0.625254878700802,NA,NA,NA,NA
"Reef",1984.57915831663,1.87910054477467,0.626313502433673,NA,NA,NA,NA
"Reef",1984.65531062124,1.85352137741781,0.627191009173522,NA,NA,NA,NA
"Reef",1984.73146292585,1.82841342925042,0.627873817497846,NA,NA,NA,NA
"Reef",1984.80761523046,1.8037967377146,0.628351002567291,NA,NA,NA,NA
"Reef",1984.88376753507,1.77969134025227,0.628614197032124,NA,NA,NA,NA
"Reef",1984.95991983968,1.75611727430549,0.628657506358919,NA,NA,NA,NA
"Reef",1985.03607214429,1.73309452840136,0.628477632257966,NA,NA,NA,NA
"Reef",1985.1122244489,1.71064181377907,0.628078591563405,NA,NA,NA,NA
"Reef",1985.18837675351,1.68877647360571,0.627471638068744,NA,NA,NA,NA
"Reef",1985.26452905812,1.66751578394955,0.626669775469418,NA,NA,NA,NA
"Reef",1985.34068136273,1.64687702087914,0.625687276906545,NA,NA,NA,NA
"Reef",1985.41683366733,1.62687746046288,0.624539487375403,NA,NA,NA,NA
"Reef",1985.49298597194,1.60753437876923,0.623242638952585,NA,NA,NA,NA
"Reef",1985.56913827655,1.58886505186642,0.621813677062125,NA,NA,NA,NA
"Reef",1985.64529058116,1.57088675582299,0.620270096267985,NA,NA,NA,NA
"Reef",1985.72144288577,1.55361676670744,0.61862978434553,NA,NA,NA,NA
"Reef",1985.79759519038,1.53707236058811,0.616910873643211,NA,NA,NA,NA
"Reef",1985.87374749499,1.52127081353341,0.615131599001398,NA,NA,NA,NA
"Reef",1985.9498997996,1.50622940161192,0.613310161743163,NA,NA,NA,NA
"Reef",1986.02605210421,1.49196531695862,0.611464641374837,NA,NA,NA,NA
