"Species.Type","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Reef",2003,21.0311454647382,1.91424577399886,NA,21.0311454647382,21.0311454647382,1.91424577399886
"Reef",2003.03406813627,21.012305907988,1.90865860273173,NA,21.012305907988,21.012305907988,1.90865860273173
"Reef",2003.06813627255,20.9934663512034,1.90307757078212,NA,20.9934663512034,20.9934663512034,1.90307757078212
"Reef",2003.10220440882,20.9746267943501,1.89750273234643,NA,20.9746267943501,20.9746267943501,1.89750273234643
"Reef",2003.13627254509,20.9557872373936,1.89193414219429,NA,20.9557872373936,20.9557872373936,1.89193414219429
"Reef",2003.17034068136,20.9369476802995,1.88637185567542,NA,20.9369476802995,20.9369476802995,1.88637185567542
"Reef",2003.20440881764,20.9181081230334,1.8808159287263,NA,20.9181081230334,20.9181081230334,1.8808159287263
"Reef",2003.23847695391,20.8992685655611,1.87526641787723,NA,20.8992685655611,20.8992685655611,1.87526641787723
"Reef",2003.27254509018,20.880429007848,1.86972338025898,NA,20.880429007848,20.880429007848,1.86972338025898
"Reef",2003.30661322645,20.8615894498597,1.86418687360998,NA,20.8615894498597,20.8615894498597,1.86418687360998
"Reef",2003.34068136273,20.842749891562,1.85865695628353,NA,20.842749891562,20.842749891562,1.85865695628353
"Reef",2003.374749499,20.8239103329204,1.85313368725477,NA,20.8239103329204,20.8239103329204,1.85313368725477
"Reef",2003.40881763527,20.8050707739006,1.84761712612812,NA,20.8050707739006,20.8050707739006,1.84761712612812
"Reef",2003.44288577154,20.7862312144679,1.8421073331446,NA,20.7862312144679,20.7862312144679,1.8421073331446
"Reef",2003.47695390782,20.7673916545883,1.8366043691894,NA,20.7673916545883,20.7673916545883,1.8366043691894
"Reef",2003.51102204409,20.7485520942272,1.83110829579926,NA,20.7485520942272,20.7485520942272,1.83110829579926
"Reef",2003.54509018036,20.7297125333502,1.8256191751702,NA,20.7297125333502,20.7297125333502,1.8256191751702
"Reef",2003.57915831663,20.710872971923,1.82013707016535,NA,20.710872971923,20.710872971923,1.82013707016535
"Reef",2003.61322645291,20.6920334099112,1.81466204432257,NA,20.6920334099112,20.6920334099112,1.81466204432257
"Reef",2003.64729458918,20.6731938472805,1.80919416186252,NA,20.6731938472805,20.6731938472805,1.80919416186252
"Reef",2003.68136272545,20.6543542839961,1.80373348769655,NA,20.6543542839961,20.6543542839961,1.80373348769655
"Reef",2003.71543086172,20.6355147200241,1.79828008743501,NA,20.6355147200241,20.6355147200241,1.79828008743501
"Reef",2003.749498998,20.61667515533,1.79283402739515,NA,20.61667515533,20.61667515533,1.79283402739515
"Reef",2003.78356713427,20.5978355898792,1.7873953746096,NA,20.5978355898792,20.5978355898792,1.7873953746096
"Reef",2003.81763527054,20.5789960236374,1.78196419683464,NA,20.5789960236374,20.5789960236374,1.78196419683464
"Reef",2003.85170340681,20.5601564565703,1.77654056255883,NA,20.5601564565703,20.5601564565703,1.77654056255883
"Reef",2003.88577154309,20.5413168886435,1.77112454101137,NA,20.5413168886435,20.5413168886435,1.77112454101137
"Reef",2003.91983967936,20.5224773198224,1.76571620217081,NA,20.5224773198224,20.5224773198224,1.76571620217081
"Reef",2003.95390781563,20.5036377500729,1.76031561677397,NA,20.5036377500729,20.5036377500729,1.76031561677397
"Reef",2003.9879759519,20.4847981793605,1.75492285632454,NA,20.4847981793605,20.4847981793605,1.75492285632454
"Reef",2004.02204408818,20.4659586076518,1.7495379931029,NA,20.4659586076518,20.4659586076518,1.7495379931029
"Reef",2004.05611222445,20.4471190349258,1.74416110018411,NA,20.4471190349258,20.4471190349258,1.74416110018411
"Reef",2004.09018036072,20.4282794611704,1.73879225144469,NA,20.4282794611704,20.4282794611704,1.73879225144469
"Reef",2004.12424849699,20.4094398863731,1.73343152156527,NA,20.4094398863731,20.4094398863731,1.73343152156527
"Reef",2004.15831663327,20.3906003105216,1.72807898603953,NA,20.3906003105216,20.3906003105216,1.72807898603953
"Reef",2004.19238476954,20.371760733604,1.72273472118333,NA,20.371760733604,20.371760733604,1.72273472118333
"Reef",2004.22645290581,20.3529211556078,1.71739880414369,NA,20.3529211556078,20.3529211556078,1.71739880414369
"Reef",2004.26052104208,20.3340815765209,1.71207131290809,NA,20.3340815765209,20.3340815765209,1.71207131290809
"Reef",2004.29458917836,20.3152419963309,1.70675232631373,NA,20.3152419963309,20.3152419963309,1.70675232631373
"Reef",2004.32865731463,20.2964024150258,1.701441924057,NA,20.2964024150258,20.2964024150258,1.701441924057
"Reef",2004.3627254509,20.2775628325932,1.69614018670276,NA,20.2775628325932,20.2775628325932,1.69614018670276
"Reef",2004.39679358717,20.2587232490208,1.69084719569395,NA,20.2587232490208,20.2587232490208,1.69084719569395
"Reef",2004.43086172345,20.2398836642966,1.68556303336128,NA,20.2398836642966,20.2398836642966,1.68556303336128
"Reef",2004.46492985972,20.2210440784083,1.68028778293273,NA,20.2210440784083,20.2210440784083,1.68028778293273
"Reef",2004.49899799599,20.2022044913436,1.67502152854344,NA,20.2022044913436,20.2022044913436,1.67502152854344
"Reef",2004.53306613226,20.1833649030902,1.66976435524543,NA,20.1833649030902,20.1833649030902,1.66976435524543
"Reef",2004.56713426854,20.164525313636,1.66451634901769,NA,20.164525313636,20.164525313636,1.66451634901769
"Reef",2004.60120240481,20.1456857229687,1.65927759677589,NA,20.1456857229687,20.1456857229687,1.65927759677589
"Reef",2004.63527054108,20.126846131076,1.65404818638257,NA,20.126846131076,20.126846131076,1.65404818638257
"Reef",2004.66933867735,20.1080065379459,1.64882820665733,NA,20.1080065379459,20.1080065379459,1.64882820665733
"Reef",2004.70340681363,20.089166943566,1.64361774738679,NA,20.089166943566,20.089166943566,1.64361774738679
"Reef",2004.7374749499,20.070327347924,1.638416899335,NA,20.070327347924,20.070327347924,1.638416899335
"Reef",2004.77154308617,20.0514877510077,1.63322575425366,NA,20.0514877510077,20.0514877510077,1.63322575425366
"Reef",2004.80561122244,20.0326481528051,1.62804440489263,NA,20.0326481528051,20.0326481528051,1.62804440489263
"Reef",2004.83967935872,20.0138085533037,1.62287294501013,NA,20.0138085533037,20.0138085533037,1.62287294501013
"Reef",2004.87374749499,19.9949689524913,1.6177114693834,NA,19.9949689524913,19.9949689524913,1.6177114693834
"Reef",2004.90781563126,19.9761293503557,1.61256007381926,NA,19.9761293503557,19.9761293503557,1.61256007381926
"Reef",2004.94188376754,19.9572897468848,1.60741885516459,NA,19.9572897468848,19.9572897468848,1.60741885516459
"Reef",2004.97595190381,19.9384501420663,1.60228791131703,NA,19.9384501420663,19.9384501420663,1.60228791131703
"Reef",2005.01002004008,19.9196105358878,1.59716734123579,NA,19.9196105358878,19.9196105358878,1.59716734123579
"Reef",2005.04408817635,19.9007709283476,1.59205724495898,NA,19.9007709283476,19.9007709283476,1.59205724495898
"Reef",2005.07815631263,19.8819313194603,1.58695772361866,NA,19.8819313194603,19.8819313194603,1.58695772361866
"Reef",2005.1122244489,19.8630917092426,1.58186887944108,NA,19.8630917092426,19.8630917092426,1.58186887944108
"Reef",2005.14629258517,19.8442520977114,1.57679081575625,NA,19.8442520977114,19.8442520977114,1.57679081575625
"Reef",2005.18036072144,19.825412484883,1.57172363700833,NA,19.825412484883,19.825412484883,1.57172363700833
"Reef",2005.21442885772,19.8065728707742,1.56666744876648,NA,19.8065728707742,19.8065728707742,1.56666744876648
"Reef",2005.24849699399,19.7877332554016,1.56162235773551,NA,19.7877332554016,19.7877332554016,1.56162235773551
"Reef",2005.28256513026,19.7688936387819,1.55658847176673,NA,19.7688936387819,19.7688936387819,1.55658847176673
"Reef",2005.31663326653,19.7500540209316,1.55156589986851,NA,19.7500540209316,19.7500540209316,1.55156589986851
"Reef",2005.35070140281,19.7312144018675,1.54655475221725,NA,19.7312144018675,19.7312144018675,1.54655475221725
"Reef",2005.38476953908,19.7123747816061,1.54155514016808,NA,19.7123747816061,19.7123747816061,1.54155514016808
"Reef",2005.41883767535,19.6935351601642,1.53656717626583,NA,19.6935351601642,19.6935351601642,1.53656717626583
"Reef",2005.45290581162,19.6746955375583,1.53159097425567,NA,19.6746955375583,19.6746955375583,1.53159097425567
"Reef",2005.4869739479,19.655855913805,1.52662664909406,NA,19.655855913805,19.655855913805,1.52662664909406
"Reef",2005.52104208417,19.6370162889211,1.52167431695968,NA,19.6370162889211,19.6370162889211,1.52167431695968
"Reef",2005.55511022044,19.6181766629232,1.51673409526404,NA,19.6181766629232,19.6181766629232,1.51673409526404
"Reef",2005.58917835671,19.5993370358279,1.51180610266251,NA,19.5993370358279,19.5993370358279,1.51180610266251
"Reef",2005.62324649299,19.5804974076517,1.50689045906502,NA,19.5804974076517,19.5804974076517,1.50689045906502
"Reef",2005.65731462926,19.5616577784116,1.50198728564699,NA,19.5616577784116,19.5616577784116,1.50198728564699
"Reef",2005.69138276553,19.5428181481239,1.49709670485989,NA,19.5428181481239,19.5428181481239,1.49709670485989
"Reef",2005.7254509018,19.5239785168052,1.49221884044214,NA,19.5239785168052,19.5239785168052,1.49221884044214
"Reef",2005.75951903808,19.5051388844725,1.48735381742982,NA,19.5051388844725,19.5051388844725,1.48735381742982
"Reef",2005.79358717435,19.4862992511422,1.48250176216717,NA,19.4862992511422,19.4862992511422,1.48250176216717
"Reef",2005.82765531062,19.467459616831,1.47766280231733,NA,19.467459616831,19.467459616831,1.47766280231733
"Reef",2005.86172344689,19.4486199815554,1.47283706687281,NA,19.4486199815554,19.4486199815554,1.47283706687281
"Reef",2005.89579158317,19.4297803453323,1.46802468616607,NA,19.4297803453323,19.4297803453323,1.46802468616607
"Reef",2005.92985971944,19.4109407081781,1.46322579187977,NA,19.4109407081781,19.4109407081781,1.46322579187977
"Reef",2005.96392785571,19.3921010701095,1.45844051705714,NA,19.3921010701095,19.3921010701095,1.45844051705714
"Reef",2005.99799599198,19.3732614311432,1.45366899611236,NA,19.3732614311432,19.3732614311432,1.45366899611236
"Reef",2006.03206412826,19.354421791296,1.44891136484349,NA,19.354421791296,19.354421791296,1.44891136484349
"Reef",2006.06613226453,19.3355821505855,1.44416776045431,NA,19.3355821505855,19.3355821505855,1.44416776045431
"Reef",2006.1002004008,19.3167425090293,1.43943832155441,NA,19.3167425090293,19.3167425090293,1.43943832155441
"Reef",2006.13426853707,19.2979028666456,1.43472318816457,NA,19.2979028666456,19.2979028666456,1.43472318816457
"Reef",2006.16833667335,19.279063223452,1.43002250172585,NA,19.279063223452,19.279063223452,1.43002250172585
"Reef",2006.20240480962,19.2602235794663,1.42533640510888,NA,19.2602235794663,19.2602235794663,1.42533640510888
"Reef",2006.23647294589,19.2413839347065,1.42066504262285,NA,19.2413839347065,19.2413839347065,1.42066504262285
"Reef",2006.27054108216,19.2225442891904,1.41600856002421,NA,19.2225442891904,19.2225442891904,1.41600856002421
"Reef",2006.30460921844,19.2037046429357,1.4113671045253,NA,19.2037046429357,19.2037046429357,1.4113671045253
"Reef",2006.33867735471,19.1848649959601,1.40674082480273,NA,19.1848649959601,19.1848649959601,1.40674082480273
"Reef",2006.37274549098,19.1660253482818,1.40212987100568,NA,19.1660253482818,19.1660253482818,1.40212987100568
"Reef",2006.40681362725,19.1471856999185,1.39753439476366,NA,19.1471856999185,19.1471856999185,1.39753439476366
"Reef",2006.44088176353,19.1283460508878,1.3929545491943,NA,19.1283460508878,19.1283460508878,1.3929545491943
"Reef",2006.4749498998,19.1095064012078,1.38839048891087,NA,19.1095064012078,19.1095064012078,1.38839048891087
"Reef",2006.50901803607,19.0906667508962,1.38384237002935,NA,19.0906667508962,19.0906667508962,1.38384237002935
"Reef",2006.54308617234,19.0718270999709,1.37931035017538,NA,19.0718270999709,19.0718270999709,1.37931035017538
"Reef",2006.57715430862,19.0529874484496,1.37479458849083,NA,19.0529874484496,19.0529874484496,1.37479458849083
"Reef",2006.61122244489,19.0341477963503,1.37029524564021,NA,19.0341477963503,19.0341477963503,1.37029524564021
"Reef",2006.64529058116,19.0153081436907,1.36581248381649,NA,19.0153081436907,19.0153081436907,1.36581248381649
"Reef",2006.67935871743,18.9964684904886,1.36134646674675,NA,18.9964684904886,18.9964684904886,1.36134646674675
"Reef",2006.71342685371,18.977628836762,1.35689735969759,NA,18.977628836762,18.977628836762,1.35689735969759
"Reef",2006.74749498998,18.9587891825286,1.35246532947983,NA,18.9587891825286,18.9587891825286,1.35246532947983
"Reef",2006.78156312625,18.9399495278062,1.34805054445313,NA,18.9399495278062,18.9399495278062,1.34805054445313
"Reef",2006.81563126253,18.9211098726127,1.34365317453003,NA,18.9211098726127,18.9211098726127,1.34365317453003
"Reef",2006.8496993988,18.9022702169659,1.33927339117974,NA,18.9022702169659,18.9022702169659,1.33927339117974
"Reef",2006.88376753507,18.8834305608837,1.33491136743123,NA,18.8834305608837,18.8834305608837,1.33491136743123
"Reef",2006.91783567134,18.8645909043838,1.33056727787604,NA,18.8645909043838,18.8645909043838,1.33056727787604
"Reef",2006.95190380762,18.8457512474841,1.3262412986706,NA,18.8457512474841,18.8457512474841,1.3262412986706
"Reef",2006.98597194389,18.8269115902024,1.32193360753809,NA,18.8269115902024,18.8269115902024,1.32193360753809
"Reef",2007.02004008016,18.8080719325561,1.31764438377045,NA,18.8080719325561,18.8080719325561,1.31764438377045
"Reef",2007.05410821643,18.7892322745542,1.31337380824198,NA,18.7892322745542,18.7892322745542,1.31337380824198
"Reef",2007.08817635271,18.7703926161998,1.30912206340653,NA,18.7703926161998,18.7703926161998,1.30912206340653
"Reef",2007.12224448898,18.7515529574955,1.30488933328595,NA,18.7515529574955,18.7515529574955,1.30488933328595
"Reef",2007.15631262525,18.7327132984438,1.30067580346857,NA,18.7327132984438,18.7327132984438,1.30067580346857
"Reef",2007.19038076152,18.7138736390473,1.2964816611072,NA,18.7138736390473,18.7138736390473,1.2964816611072
"Reef",2007.2244488978,18.6950339793089,1.29230709491659,NA,18.6950339793089,18.6950339793089,1.29230709491659
"Reef",2007.25851703407,18.6761943192311,1.28815229517005,NA,18.6761943192311,18.6761943192311,1.28815229517005
"Reef",2007.29258517034,18.6573546588163,1.28401745369557,NA,18.6573546588163,18.6573546588163,1.28401745369557
"Reef",2007.32665330661,18.6385149980676,1.27990276387123,NA,18.6385149980676,18.6385149980676,1.27990276387123
"Reef",2007.36072144289,18.6196753369874,1.27580842061967,NA,18.6196753369874,18.6196753369874,1.27580842061967
"Reef",2007.39478957916,18.6008356755783,1.27173462040205,NA,18.6008356755783,18.6008356755783,1.27173462040205
"Reef",2007.42885771543,18.5819960138429,1.26768156121108,NA,18.5819960138429,18.5819960138429,1.26768156121108
"Reef",2007.4629258517,18.563156351784,1.26364944256343,NA,18.563156351784,18.563156351784,1.26364944256343
"Reef",2007.49699398798,18.5443166894043,1.25963846549101,NA,18.5443166894043,18.5443166894043,1.25963846549101
"Reef",2007.53106212425,18.5254770267061,1.25564883253165,NA,18.5254770267061,18.5254770267061,1.25564883253165
"Reef",2007.56513026052,18.5066373636924,1.25168074771896,NA,18.5066373636924,18.5066373636924,1.25168074771896
"Reef",2007.59919839679,18.4877977003658,1.24773441657101,NA,18.4877977003658,18.4877977003658,1.24773441657101
"Reef",2007.63326653307,18.4689580367287,1.24381004607833,NA,18.4689580367287,18.4689580367287,1.24381004607833
"Reef",2007.66733466934,18.4501183727839,1.23990784469084,NA,18.4501183727839,18.4501183727839,1.23990784469084
"Reef",2007.70140280561,18.431278708534,1.236028022304,NA,18.431278708534,18.431278708534,1.236028022304
"Reef",2007.73547094188,18.4124390439818,1.23217079024362,NA,18.4124390439818,18.4124390439818,1.23217079024362
"Reef",2007.76953907816,18.3935993791296,1.22833636124993,NA,18.3935993791296,18.3935993791296,1.22833636124993
"Reef",2007.80360721443,18.3747597139804,1.22452494946065,NA,18.3747597139804,18.3747597139804,1.22452494946065
"Reef",2007.8376753507,18.3559200485367,1.22073677039265,NA,18.3559200485367,18.3559200485367,1.22073677039265
"Reef",2007.87174348697,18.3370803828012,1.21697204092284,NA,18.3370803828012,18.3370803828012,1.21697204092284
"Reef",2007.90581162325,18.3182407167763,1.21323097926783,NA,18.3182407167763,18.3182407167763,1.21323097926783
"Reef",2007.93987975952,18.2994010504649,1.20951380496244,NA,18.2994010504649,18.2994010504649,1.20951380496244
"Reef",2007.97394789579,18.2805613838696,1.205820738837,NA,18.2805613838696,18.2805613838696,1.205820738837
"Reef",2008.00801603206,18.2617217169928,1.20215200299354,NA,18.2617217169928,18.2617217169928,1.20215200299354
"Reef",2008.04208416834,18.2428820498351,1.19850782078968,NA,18.2428820498351,18.2428820498351,1.19850782078968
"Reef",2008.07615230461,18.2240423823916,1.19488841682156,NA,18.2240423823916,18.2240423823916,1.19488841682156
"Reef",2008.11022044088,18.2052027146572,1.19129401688069,NA,18.2052027146572,18.2052027146572,1.19129401688069
"Reef",2008.14428857715,18.1863630466266,1.18772484792244,NA,18.1863630466266,18.1863630466266,1.18772484792244
