"County","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Maui County",2010.29666379141,18.7778459902909,4.21480336477505,NA,NA,NA,NA
"Maui County",2010.31397364863,18.7714895749164,4.20154944956302,NA,NA,NA,NA
"Maui County",2010.33128350584,18.7651331266542,4.18831649125561,NA,NA,NA,NA
"Maui County",2010.34859336305,18.7587766441665,4.17510468333024,NA,NA,NA,NA
"Maui County",2010.36590322026,18.7524201261156,4.16191422116011,NA,NA,NA,NA
"Maui County",2010.38321307747,18.7460635711637,4.14874530204177,NA,NA,NA,NA
"Maui County",2010.40052293469,18.7397069779731,4.13559812522329,NA,NA,NA,NA
"Maui County",2010.4178327919,18.7333503452059,4.12247289193151,NA,NA,NA,NA
"Maui County",2010.43514264911,18.7269936715246,4.10936980540258,NA,NA,NA,NA
"Maui County",2010.45245250632,18.7206369555913,4.09628907091067,NA,NA,NA,NA
"Maui County",2010.46976236354,18.7142801960682,4.08323089579913,NA,NA,NA,NA
"Maui County",2010.48707222075,18.7079233916178,4.07019548951242,NA,NA,NA,NA
"Maui County",2010.50438207796,18.7015665409021,4.05718306362731,NA,NA,NA,NA
"Maui County",2010.52169193517,18.6952096425833,4.04419383188634,NA,NA,NA,NA
"Maui County",2010.53900179238,18.688852695324,4.0312280102321,NA,NA,NA,NA
"Maui County",2010.5563116496,18.6824956977861,4.01828581684062,NA,NA,NA,NA
"Maui County",2010.57362150681,18.6761386486321,4.00536747215807,NA,NA,NA,NA
"Maui County",2010.59093136402,18.6697815465261,3.99247319895818,NA,NA,NA,NA
"Maui County",2010.60824122123,18.6634243901453,3.97960322251059,NA,NA,NA,NA
"Maui County",2010.62555107844,18.6570671781728,3.96675777053652,NA,NA,NA,NA
"Maui County",2010.64286093566,18.6507099092913,3.9539370731833,NA,NA,NA,NA
"Maui County",2010.66017079287,18.6443525821834,3.94114136306131,NA,NA,NA,NA
"Maui County",2010.67748065008,18.6379951955323,3.92837087528191,NA,NA,NA,NA
"Maui County",2010.69479050729,18.6316377480204,3.91562584749449,NA,NA,NA,NA
"Maui County",2010.7121003645,18.6252802383308,3.90290651992687,NA,NA,NA,NA
"Maui County",2010.72941022172,18.6189226651463,3.89021313542404,NA,NA,NA,NA
"Maui County",2010.74672007893,18.6125650271495,3.87754593948939,NA,NA,NA,NA
"Maui County",2010.76402993614,18.6062073230234,3.86490518032677,NA,NA,NA,NA
"Maui County",2010.78133979335,18.5998495514507,3.85229110888198,NA,NA,NA,NA
"Maui County",2010.79864965057,18.5934917111143,3.83970397888655,NA,NA,NA,NA
"Maui County",2010.81595950778,18.5871338007001,3.82714404693942,NA,NA,NA,NA
"Maui County",2010.83326936499,18.5807758189105,3.81461157270639,NA,NA,NA,NA
"Maui County",2010.8505792222,18.5744177644533,3.80210681884073,NA,NA,NA,NA
"Maui County",2010.86788907941,18.5680596360399,3.78963005101324,NA,NA,NA,NA
"Maui County",2010.88519893663,18.5617014323988,3.77718153810754,NA,NA,NA,NA
"Maui County",2010.90250879384,18.5553431522636,3.76476155213326,NA,NA,NA,NA
"Maui County",2010.91981865105,18.548984794384,3.75237036839401,NA,NA,NA,NA
"Maui County",2010.93712850826,18.5426263575438,3.7400082657544,NA,NA,NA,NA
"Maui County",2010.95443836547,18.5362678405715,3.727675526803,NA,NA,NA,NA
"Maui County",2010.97174822269,18.5299092423235,3.71537243769267,NA,NA,NA,NA
"Maui County",2010.9890580799,18.5235505616795,3.70309928810379,NA,NA,NA,NA
"Maui County",2011.00636793711,18.5171917975463,3.69085637132254,NA,NA,NA,NA
"Maui County",2011.02367779432,18.5108329488517,3.67864398417299,NA,NA,NA,NA
"Maui County",2011.04098765153,18.5044740145499,3.66646242710251,NA,NA,NA,NA
"Maui County",2011.05829750875,18.498114993601,3.65431200395118,NA,NA,NA,NA
"Maui County",2011.07560736596,18.4917558849653,3.64219302189324,NA,NA,NA,NA
"Maui County",2011.09291722317,18.485396687603,3.63010579144614,NA,NA,NA,NA
"Maui County",2011.11022708038,18.4790374004743,3.61805062648166,NA,NA,NA,NA
"Maui County",2011.1275369376,18.4726780225394,3.60602784423729,NA,NA,NA,NA
"Maui County",2011.14484679481,18.4663185527585,3.59403776532653,NA,NA,NA,NA
"Maui County",2011.16215665202,18.4599589900918,3.58208071375096,NA,NA,NA,NA
"Maui County",2011.17946650923,18.4535993334995,3.57015701691258,NA,NA,NA,NA
"Maui County",2011.19677636644,18.4472395819419,3.55826700562497,NA,NA,NA,NA
"Maui County",2011.21408622366,18.4408797343791,3.54641101412699,NA,NA,NA,NA
"Maui County",2011.23139608087,18.4345197897716,3.53458938009609,NA,NA,NA,NA
"Maui County",2011.24870593808,18.4281597470903,3.52280244476184,NA,NA,NA,NA
"Maui County",2011.26601579529,18.4217996053238,3.51105055298004,NA,NA,NA,NA
"Maui County",2011.2833256525,18.4154393634621,3.49933405309463,NA,NA,NA,NA
"Maui County",2011.30063550972,18.409079020495,3.48765329693505,NA,NA,NA,NA
"Maui County",2011.31794536693,18.4027185754127,3.47600863982855,NA,NA,NA,NA
"Maui County",2011.33525522414,18.3963580272049,3.46440044061136,NA,NA,NA,NA
"Maui County",2011.35256508135,18.3899973748618,3.45282906164243,NA,NA,NA,NA
"Maui County",2011.36987493856,18.3836366173733,3.44129486881514,NA,NA,NA,NA
"Maui County",2011.38718479578,18.3772757537293,3.42979823157088,NA,NA,NA,NA
"Maui County",2011.40449465299,18.3709147829199,3.41833952291288,NA,NA,NA,NA
"Maui County",2011.4218045102,18.364553703935,3.4069191194189,NA,NA,NA,NA
"Maui County",2011.43911436741,18.3581925157644,3.39553740125562,NA,NA,NA,NA
"Maui County",2011.45642422462,18.3518312173984,3.38419475219319,NA,NA,NA,NA
"Maui County",2011.47373408184,18.3454698078267,3.37289155961859,NA,NA,NA,NA
"Maui County",2011.49104393905,18.3391082860395,3.36162821455138,NA,NA,NA,NA
"Maui County",2011.50835379626,18.3327466510266,3.35040511165749,NA,NA,NA,NA
"Maui County",2011.52566365347,18.3263849017779,3.3392226492646,NA,NA,NA,NA
"Maui County",2011.54297351069,18.3200230372837,3.32808122937784,NA,NA,NA,NA
"Maui County",2011.5602833679,18.3136610565336,3.316981257694,NA,NA,NA,NA
"Maui County",2011.57759322511,18.3072989585178,3.30592314361826,NA,NA,NA,NA
"Maui County",2011.59490308232,18.3009367422262,3.29490730027875,NA,NA,NA,NA
"Maui County",2011.61221293953,18.2945744066487,3.28393414454271,NA,NA,NA,NA
"Maui County",2011.62952279675,18.2882119507755,3.27300409703276,NA,NA,NA,NA
"Maui County",2011.64683265396,18.2818493735964,3.26211758214196,NA,NA,NA,NA
"Maui County",2011.66414251117,18.2754866741012,3.25127502805017,NA,NA,NA,NA
"Maui County",2011.68145236838,18.2691238512802,3.24047686674049,NA,NA,NA,NA
"Maui County",2011.69876222559,18.2627609041232,3.22972353401429,NA,NA,NA,NA
"Maui County",2011.71607208281,18.2563978316202,3.21901546950835,NA,NA,NA,NA
"Maui County",2011.73338194002,18.2500346327612,3.20835311670985,NA,NA,NA,NA
"Maui County",2011.75069179723,18.2436713065361,3.19773692297273,NA,NA,NA,NA
"Maui County",2011.76800165444,18.2373078519349,3.18716733953395,NA,NA,NA,NA
"Maui County",2011.78531151165,18.2309442679477,3.17664482152842,NA,NA,NA,NA
"Maui County",2011.80262136887,18.2245805535642,3.16616982800502,NA,NA,NA,NA
"Maui County",2011.81993122608,18.2182167077746,3.15574282194251,NA,NA,NA,NA
"Maui County",2011.83724108329,18.2118527295687,3.1453642702638,NA,NA,NA,NA
"Maui County",2011.8545509405,18.2054886179367,3.13503464385213,NA,NA,NA,NA
"Maui County",2011.87186079772,18.1991243718685,3.12475441756494,NA,NA,NA,NA
"Maui County",2011.88917065493,18.1927599903538,3.1145240702488,NA,NA,NA,NA
"Maui County",2011.90648051214,18.1863954723829,3.10434408475404,NA,NA,NA,NA
"Maui County",2011.92379036935,18.1800308169456,3.09421494794784,NA,NA,NA,NA
"Maui County",2011.94110022656,18.1736660230326,3.0841371507449,NA,NA,NA,NA
"Maui County",2011.95841008378,18.1673010896452,3.0741111883954,NA,NA,NA,NA
"Maui County",2011.97571994099,18.1609360158154,3.06413756110786,NA,NA,NA,NA
"Maui County",2011.9930297982,18.1545708005958,3.05421677377068,NA,NA,NA,NA
"Maui County",2012.01033965541,18.1482054430423,3.044349335488,NA,NA,NA,NA
"Maui County",2012.02764951262,18.1418399422176,3.03453575971497,NA,NA,NA,NA
"Maui County",2012.04495936984,18.135474297189,3.02477656419812,NA,NA,NA,NA
"Maui County",2012.06226922705,18.1291085070265,3.01507227090296,NA,NA,NA,NA
"Maui County",2012.07957908426,18.1227425708008,3.00542340577321,NA,NA,NA,NA
"Maui County",2012.09688894147,18.1163764875817,2.99583049882926,NA,NA,NA,NA
"Maui County",2012.11419879868,18.1100102564358,2.98629408462082,NA,NA,NA,NA
"Maui County",2012.1315086559,18.1036438764261,2.97681470199368,NA,NA,NA,NA
"Maui County",2012.14881851311,18.0972773466109,2.96739289381528,NA,NA,NA,NA
"Maui County",2012.16612837032,18.0909106660349,2.95802920723014,NA,NA,NA,NA
"Maui County",2012.18343822753,18.0845438337399,2.94872419313564,NA,NA,NA,NA
"Maui County",2012.20074808475,18.0781768487675,2.93947840596427,NA,NA,NA,NA
"Maui County",2012.21805794196,18.0718097101595,2.93029240360387,NA,NA,NA,NA
"Maui County",2012.23536779917,18.0654424169576,2.92116674731378,NA,NA,NA,NA
"Maui County",2012.25267765638,18.0590749682034,2.91210200163991,NA,NA,NA,NA
"Maui County",2012.26998751359,18.0527073629386,2.90309873432738,NA,NA,NA,NA
"Maui County",2012.28729737081,18.046339600205,2.89415751622978,NA,NA,NA,NA
"Maui County",2012.30460722802,18.0399716790436,2.88527892122152,NA,NA,NA,NA
"Maui County",2012.32191708523,18.0336035984788,2.87646352625806,NA,NA,NA,NA
"Maui County",2012.33922694244,18.0272353575138,2.86771191131084,NA,NA,NA,NA
"Maui County",2012.35653679965,18.0208669551504,2.85902465907448,NA,NA,NA,NA
"Maui County",2012.37384665687,18.0144983903903,2.85040235484742,NA,NA,NA,NA
"Maui County",2012.39115651408,18.0081296622276,2.84184558647526,NA,NA,NA,NA
"Maui County",2012.40846637129,18.0017607696205,2.83335494442419,NA,NA,NA,NA
"Maui County",2012.4257762285,17.9953917115168,2.82493102149364,NA,NA,NA,NA
"Maui County",2012.44308608571,17.9890224868641,2.81657441262921,NA,NA,NA,NA
"Maui County",2012.46039594293,17.9826530946105,2.80828571480226,NA,NA,NA,NA
"Maui County",2012.47770580014,17.9762835337035,2.8000655268859,NA,NA,NA,NA
"Maui County",2012.49501565735,17.969913803091,2.79191444953026,NA,NA,NA,NA
"Maui County",2012.51232551456,17.9635439017208,2.78383308503367,NA,NA,NA,NA
"Maui County",2012.52963537178,17.9571738285406,2.77582203721253,NA,NA,NA,NA
"Maui County",2012.54694522899,17.9508035824983,2.76788191126867,NA,NA,NA,NA
"Maui County",2012.5642550862,17.9444331625416,2.7600133136535,NA,NA,NA,NA
"Maui County",2012.58156494341,17.9380625676183,2.75221685193053,NA,NA,NA,NA
"Maui County",2012.59887480062,17.9316917966762,2.74449313463569,NA,NA,NA,NA
"Maui County",2012.61618465784,17.9253208486629,2.73684277113414,NA,NA,NA,NA
"Maui County",2012.63349451505,17.9189497225265,2.7292663714763,NA,NA,NA,NA
"Maui County",2012.65080437226,17.9125784172146,2.72176454625013,NA,NA,NA,NA
"Maui County",2012.66811422947,17.9062069316749,2.71433790643209,NA,NA,NA,NA
"Maui County",2012.68542408668,17.8998352648554,2.70698706323586,NA,NA,NA,NA
"Maui County",2012.7027339439,17.8934634157037,2.69971262795791,NA,NA,NA,NA
"Maui County",2012.72004380111,17.8870913831677,2.69251521182241,NA,NA,NA,NA
"Maui County",2012.73735365832,17.8807191661951,2.68539542582259,NA,NA,NA,NA
"Maui County",2012.75466351553,17.8743467637337,2.67835388056098,NA,NA,NA,NA
"Maui County",2012.77197337274,17.8679741747307,2.67139118609075,NA,NA,NA,NA
"Maui County",2012.78928322996,17.8616013980968,2.66450795192438,NA,NA,NA,NA
"Maui County",2012.80659308717,17.8552284326866,2.65770478697284,NA,NA,NA,NA
"Maui County",2012.82390294438,17.8488552773503,2.65098229913673,NA,NA,NA,NA
"Maui County",2012.84121280159,17.8424819309377,2.64434109510853,NA,NA,NA,NA
"Maui County",2012.8585226588,17.8361083922989,2.63778178019661,NA,NA,NA,NA
"Maui County",2012.87583251602,17.8297346602836,2.63130495814669,NA,NA,NA,NA
"Maui County",2012.89314237323,17.8233607337149,2.62491123111325,NA,NA,NA,NA
"Maui County",2012.91045223044,17.8169866113536,2.61860119968506,NA,NA,NA,NA
"Maui County",2012.92776208765,17.8106122918922,2.61237546276037,NA,NA,NA,NA
"Maui County",2012.94507194487,17.8042377739258,2.60623461754877,NA,NA,NA,NA
"Maui County",2012.96238180208,17.7978630560299,2.60017925890972,NA,NA,NA,NA
"Maui County",2012.97969165929,17.7914881367774,2.59420997903913,NA,NA,NA,NA
"Maui County",2012.9970015165,17.785113014684,2.58832736764062,NA,NA,NA,NA
"Maui County",2013.01431137371,17.7787376881768,2.58253201193785,NA,NA,NA,NA
"Maui County",2013.03162123093,17.7723621556558,2.57682449603134,NA,NA,NA,NA
"Maui County",2013.04893108814,17.7659864154725,2.5712054008396,NA,NA,NA,NA
"Maui County",2013.06624094535,17.7596104659683,2.56567530355709,NA,NA,NA,NA
"Maui County",2013.08355080256,17.7532343054844,2.56023477732753,NA,NA,NA,NA
"Maui County",2013.10086065977,17.7468579323624,2.55488439099448,NA,NA,NA,NA
"Maui County",2013.11817051699,17.7404813449436,2.54962470884971,NA,NA,NA,NA
"Maui County",2013.1354803742,17.734104541569,2.54445629038743,NA,NA,NA,NA
"Maui County",2013.15279023141,17.727727520549,2.53937969044859,NA,NA,NA,NA
"Maui County",2013.17010008862,17.7213502801446,2.53439545921096,NA,NA,NA,NA
"Maui County",2013.18740994583,17.7149728186125,2.52950414131881,NA,NA,NA,NA
"Maui County",2013.20471980305,17.7085951342039,2.52470627566572,NA,NA,NA,NA
"Maui County",2013.22202966026,17.7022172251541,2.5200023953843,NA,NA,NA,NA
"Maui County",2013.23933951747,17.6958390896874,2.51539302755976,NA,NA,NA,NA
"Maui County",2013.25664937468,17.6894607260162,2.51087869311942,NA,NA,NA,NA
"Maui County",2013.2739592319,17.6830821323499,2.50645990619554,NA,NA,NA,NA
"Maui County",2013.29126908911,17.6767033068976,2.50213717363145,NA,NA,NA,NA
"Maui County",2013.30857894632,17.6703242478683,2.49791099469377,NA,NA,NA,NA
"Maui County",2013.32588880353,17.6639449534764,2.49378186090899,NA,NA,NA,NA
"Maui County",2013.34319866074,17.6575654219508,2.48975025599329,NA,NA,NA,NA
"Maui County",2013.36050851796,17.6511856515232,2.4858166552903,NA,NA,NA,NA
"Maui County",2013.37781837517,17.6448056404249,2.48198152543296,NA,NA,NA,NA
"Maui County",2013.39512823238,17.6384253868874,2.47824532406834,NA,NA,NA,NA
"Maui County",2013.41243808959,17.6320448891425,2.47460849958637,NA,NA,NA,NA
"Maui County",2013.4297479468,17.6256641454214,2.4710714908524,NA,NA,NA,NA
"Maui County",2013.44705780402,17.6192831539557,2.46763472694483,NA,NA,NA,NA
"Maui County",2013.46436766123,17.6129019129771,2.46429862689768,NA,NA,NA,NA
"Maui County",2013.48167751844,17.6065204207168,2.46106359944795,NA,NA,NA,NA
"Maui County",2013.49898737565,17.6001386754066,2.4579300427893,NA,NA,NA,NA
"Maui County",2013.51629723286,17.593756675278,2.45489834433095,NA,NA,NA,NA
"Maui County",2013.53360709008,17.5873744185622,2.45196888046328,NA,NA,NA,NA
"Maui County",2013.55091694729,17.5809919034911,2.44914201633003,NA,NA,NA,NA
"Maui County",2013.5682268045,17.5746091282961,2.44641810560697,NA,NA,NA,NA
"Maui County",2013.58553666171,17.5682260912085,2.44379749028818,NA,NA,NA,NA
"Maui County",2013.60284651893,17.5618427904601,2.4412805004798,NA,NA,NA,NA
"Maui County",2013.62015637614,17.5554592242822,2.43886745420124,NA,NA,NA,NA
"Maui County",2013.63746623335,17.5490753909066,2.43655865719499,NA,NA,NA,NA
"Maui County",2013.65477609056,17.5426912885645,2.43435440274439,NA,NA,NA,NA
"Maui County",2013.67208594777,17.5363069154876,2.43225497150024,NA,NA,NA,NA
"Maui County",2013.68939580499,17.5299222699073,2.43026063131649,NA,NA,NA,NA
"Maui County",2013.7067056622,17.5235373500553,2.42837163709475,NA,NA,NA,NA
"Maui County",2013.72401551941,17.5171521541629,2.42658823063853,NA,NA,NA,NA
"Maui County",2013.74132537662,17.5107666804618,2.4249106405171,NA,NA,NA,NA
"Maui County",2013.75863523383,17.5043809271833,2.42333908193908,NA,NA,NA,NA
"Maui County",2013.77594509105,17.4979948925597,2.42187375663779,NA,NA,NA,NA
"Maui County",2013.79325494826,17.4916085749301,2.42051485306184,NA,NA,NA,NA
"Maui County",2013.81056480547,17.4852219729143,2.41926254677202,NA,NA,NA,NA
"Maui County",2013.82787466268,17.4788350851817,2.41811699972259,NA,NA,NA,NA
"Maui County",2013.84518451989,17.4724479104014,2.41707836003634,NA,NA,NA,NA
"Maui County",2013.86249437711,17.466060447243,2.4161467619253,NA,NA,NA,NA
"Maui County",2013.87980423432,17.4596726943756,2.41532232562159,NA,NA,NA,NA
"Maui County",2013.89711409153,17.4532846504684,2.41460515731883,NA,NA,NA,NA
"Maui County",2013.91442394874,17.4468963141944,2.41399534913275,NA,NA,NA,NA
"Maui County",2013.93173380595,17.4405076843617,2.41349297940321,NA,NA,NA,NA
"Maui County",2013.94904366317,17.4341187600773,2.41309811308565,NA,NA,NA,NA
"Maui County",2013.96635352038,17.4277295405251,2.41281080115779,NA,NA,NA,NA
"Maui County",2013.98366337759,17.4213400248953,2.41263108041624,NA,NA,NA,NA
"Maui County",2014.0009732348,17.4149502125109,2.41255897377266,NA,NA,NA,NA
"Maui County",2014.01828309202,17.4085601028195,2.41259449022731,NA,NA,NA,NA
"Maui County",2014.03559294923,17.4021696952742,2.41273762456928,NA,NA,NA,NA
"Maui County",2014.05290280644,17.3957789893277,2.41298835737179,NA,NA,NA,NA
"Maui County",2014.07021266365,17.3893879844373,2.41334665502008,NA,NA,NA,NA
"Maui County",2014.08752252086,17.3829966801849,2.41381247001887,NA,NA,NA,NA
"Maui County",2014.10483237808,17.3766050762942,2.4143857410575,NA,NA,NA,NA
"Maui County",2014.12214223529,17.370213172496,2.41506639273527,NA,NA,NA,NA
"Maui County",2014.1394520925,17.3638209685215,2.41585433559324,NA,NA,NA,NA
"Maui County",2014.15676194971,17.3574284641016,2.41674946617405,NA,NA,NA,NA
"Maui County",2014.17407180692,17.3510356589678,2.41775166709303,NA,NA,NA,NA
"Maui County",2014.19138166414,17.3446425530301,2.41886080749366,NA,NA,NA,NA
"Maui County",2014.20869152135,17.3382491468484,2.42007674410152,NA,NA,NA,NA
"Maui County",2014.22600137856,17.3318554412542,2.42139932044925,NA,NA,NA,NA
"Maui County",2014.24331123577,17.3254614370917,2.42282836639365,NA,NA,NA,NA
"Maui County",2014.26062109299,17.3190671352047,2.42436369817696,NA,NA,NA,NA
"Maui County",2014.2779309502,17.3126725364374,2.42600511852424,NA,NA,NA,NA
"Maui County",2014.29524080741,17.3062776417085,2.42775241689688,NA,NA,NA,NA
"Maui County",2014.31255066462,17.2998824522906,2.42960537013343,NA,NA,NA,NA
"Maui County",2014.32986052183,17.2934869695767,2.43156374208632,NA,NA,NA,NA
"Maui County",2014.34717037905,17.2870911951134,2.43362728379654,NA,NA,NA,NA
"Maui County",2014.36448023626,17.2806951305382,2.43579573349149,NA,NA,NA,NA
"Maui County",2014.38179009347,17.2742987774893,2.43806881655169,NA,NA,NA,NA
"Maui County",2014.39909995068,17.2679021376052,2.44044624565872,NA,NA,NA,NA
"Maui County",2014.41640980789,17.2615052125244,2.44292772095529,NA,NA,NA,NA
"Maui County",2014.43371966511,17.2551080038854,2.44551293021506,NA,NA,NA,NA
"Maui County",2014.45102952232,17.2487105133265,2.44820154902145,NA,NA,NA,NA
"Maui County",2014.46833937953,17.2423127424862,2.45099324095551,NA,NA,NA,NA
"Maui County",2014.48564923674,17.2359146930029,2.45388765779271,NA,NA,NA,NA
"Maui County",2014.50295909395,17.2295163665152,2.4568844397077,NA,NA,NA,NA
"Maui County",2014.52026895117,17.2231177646613,2.45998321548768,NA,NA,NA,NA
"Maui County",2014.53757880838,17.2167188890798,2.46318360275323,NA,NA,NA,NA
"Maui County",2014.55488866559,17.2103197414091,2.46648520818647,NA,NA,NA,NA
"Maui County",2014.5721985228,17.2039203232877,2.46988762776693,NA,NA,NA,NA
"Maui County",2014.58950838001,17.1975206363539,2.47339044701369,NA,NA,NA,NA
"Maui County",2014.60681823723,17.1911206822463,2.4769932412341,NA,NA,NA,NA
"Maui County",2014.62412809444,17.1847204626031,2.48069557577906,NA,NA,NA,NA
"Maui County",2014.64143795165,17.178319979084,2.48449700635852,NA,NA,NA,NA
"Maui County",2014.65874780886,17.1719192334636,2.48839707955879,NA,NA,NA,NA
"Maui County",2014.67605766608,17.1655182275558,2.49239533291814,NA,NA,NA,NA
"Maui County",2014.69336752329,17.1591169631752,2.49649129509539,NA,NA,NA,NA
"Maui County",2014.7106773805,17.1527154421357,2.50068448614531,NA,NA,NA,NA
"Maui County",2014.72798723771,17.1463136662514,2.5049744177975,NA,NA,NA,NA
"Maui County",2014.74529709492,17.1399116373367,2.50936059373882,NA,NA,NA,NA
"Maui County",2014.76260695214,17.1335093572057,2.51384250989963,NA,NA,NA,NA
"Maui County",2014.77991680935,17.1271068276901,2.51841965481312,NA,NA,NA,NA
"Maui County",2014.79722666656,17.1207040507287,2.52309151028077,NA,NA,NA,NA
"Maui County",2014.81453652377,17.1143010283856,2.52785755177125,NA,NA,NA,NA
"Maui County",2014.83184638098,17.1078977628266,2.53271724863673,NA,NA,NA,NA
"Maui County",2014.8491562382,17.1014942562853,2.53767006427371,NA,NA,NA,NA
"Maui County",2014.86646609541,17.0950905110594,2.54271545639079,NA,NA,NA,NA
"Maui County",2014.88377595262,17.0886865294517,2.54785287698499,NA,NA,NA,NA
"Maui County",2014.90108580983,17.082282313765,2.55308177258079,NA,NA,NA,NA
"Maui County",2014.91839566704,17.0758778663023,2.55840158449454,NA,NA,NA,NA
"Maui County",2014.93570552426,17.0694731893667,2.56381174910153,NA,NA,NA,NA
"Maui County",2014.95301538147,17.0630682852885,2.56931169829773,NA,NA,NA,NA
"Maui County",2014.97032523868,17.0566631564474,2.57490085992173,NA,NA,NA,NA
"Maui County",2014.98763509589,17.0502578052277,2.58057865768835,NA,NA,NA,NA
"Maui County",2015.00494495311,17.0438522340143,2.58634451140249,NA,NA,NA,NA
"Maui County",2015.02225481032,17.0374464452096,2.59219783737941,NA,NA,NA,NA
"Maui County",2015.03956466753,17.0310404412926,2.59813804926971,NA,NA,NA,NA
"Maui County",2015.05687452474,17.0246342248366,2.60416455849907,NA,NA,NA,NA
"Maui County",2015.07418438195,17.0182277984593,2.61027677399668,NA,NA,NA,NA
"Maui County",2015.09149423917,17.0118211647887,2.61647410203892,NA,NA,NA,NA
"Maui County",2015.10880409638,17.0054143264835,2.62275594671829,NA,NA,NA,NA
"Maui County",2015.12611395359,16.9990072862133,2.62912170989344,NA,NA,NA,NA
"Maui County",2015.1434238108,16.9926000466483,2.63557079123361,NA,NA,NA,NA
"Maui County",2015.16073366801,16.9861926104582,2.64210258841064,NA,NA,NA,NA
"Maui County",2015.17804352523,16.9797849803127,2.64871649728865,NA,NA,NA,NA
"Maui County",2015.19535338244,16.9733771588821,2.65541191211195,NA,NA,NA,NA
"Maui County",2015.21266323965,16.9669691488361,2.66218822569189,NA,NA,NA,NA
"Maui County",2015.22997309686,16.9605609528463,2.66904482964138,NA,NA,NA,NA
"Maui County",2015.24728295407,16.9541525735977,2.67598111486151,NA,NA,NA,NA
"Maui County",2015.26459281129,16.9477440137805,2.68299647150645,NA,NA,NA,NA
"Maui County",2015.2819026685,16.9413352760854,2.69009028899778,NA,NA,NA,NA
"Maui County",2015.29921252571,16.9349263632028,2.69726195619458,NA,NA,NA,NA
"Maui County",2015.31652238292,16.928517277825,2.7045108616977,NA,NA,NA,NA
"Maui County",2015.33383224014,16.9221080226498,2.71183639422294,NA,NA,NA,NA
"Maui County",2015.35114209735,16.9156986003753,2.71923794245856,NA,NA,NA,NA
"Maui County",2015.36845195456,16.9092890136999,2.72671489516491,NA,NA,NA,NA
"Maui County",2015.38576181177,16.9028792653221,2.73426664132794,NA,NA,NA,NA
"Maui County",2015.40307166898,16.89646935794,2.74189257031152,NA,NA,NA,NA
"Maui County",2015.4203815262,16.8900592942521,2.74959207200622,NA,NA,NA,NA
"Maui County",2015.43769138341,16.8836490769567,2.75736453697721,NA,NA,NA,NA
