"County","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Maui County",2009.7081286462,3.29204822382164,0.363209815000092,NA,NA,NA,NA
"Maui County",2009.72543850342,3.28997383528746,0.362136012672371,NA,NA,NA,NA
"Maui County",2009.74274836063,3.28789944675342,0.36106337270061,NA,NA,NA,NA
"Maui County",2009.76005821784,3.28582505821975,0.359991905476742,NA,NA,NA,NA
"Maui County",2009.77736807505,3.2837506696866,0.358921621505025,NA,NA,NA,NA
"Maui County",2009.79467793226,3.28167628115423,0.357852531403468,NA,NA,NA,NA
"Maui County",2009.81198778948,3.2796018926228,0.356784645905093,NA,NA,NA,NA
"Maui County",2009.82929764669,3.27752750409248,0.355717975859347,NA,NA,NA,NA
"Maui County",2009.8466075039,3.27545311556352,0.354652532233522,NA,NA,NA,NA
"Maui County",2009.86391736111,3.27337872703609,0.353588326114095,NA,NA,NA,NA
"Maui County",2009.88122721832,3.27130433851034,0.35252536870844,NA,NA,NA,NA
"Maui County",2009.89853707554,3.26922994998648,0.351463671346231,NA,NA,NA,NA
"Maui County",2009.91584693275,3.26715556146461,0.350403245480613,NA,NA,NA,NA
"Maui County",2009.93315678996,3.26508117294487,0.349344102690076,NA,NA,NA,NA
"Maui County",2009.95046664717,3.26300678442723,0.34828625467971,NA,NA,NA,NA
"Maui County",2009.96777650438,3.26093239591167,0.347229713282479,NA,NA,NA,NA
"Maui County",2009.9850863616,3.25885800739815,0.346174490460895,NA,NA,NA,NA
"Maui County",2010.00239621881,3.25678361888655,0.345120598308243,NA,NA,NA,NA
"Maui County",2010.01970607602,3.2547092303767,0.344068049050236,NA,NA,NA,NA
"Maui County",2010.03701593323,3.2526348418684,0.34301685504667,NA,NA,NA,NA
"Maui County",2010.05432579045,3.25056045336139,0.341967028792738,NA,NA,NA,NA
"Maui County",2010.07163564766,3.24848606485541,0.340918582920826,NA,NA,NA,NA
"Maui County",2010.08894550487,3.24641167634998,0.339871530202156,NA,NA,NA,NA
"Maui County",2010.10625536208,3.24433728784453,0.33882588354839,NA,NA,NA,NA
"Maui County",2010.12356521929,3.24226289933854,0.33778165601317,NA,NA,NA,NA
"Maui County",2010.14087507651,3.24018851083138,0.336738860793686,NA,NA,NA,NA
"Maui County",2010.15818493372,3.23811412232226,0.335697511232638,NA,NA,NA,NA
"Maui County",2010.17549479093,3.23603973381026,0.334657620819956,NA,NA,NA,NA
"Maui County",2010.19280464814,3.23396534529437,0.333619203194214,NA,NA,NA,NA
"Maui County",2010.21011450535,3.23189095677362,0.332582272144496,NA,NA,NA,NA
"Maui County",2010.22742436257,3.22981656824684,0.331546841612185,NA,NA,NA,NA
"Maui County",2010.24473421978,3.22774217971274,0.33051292569273,NA,NA,NA,NA
"Maui County",2010.26204407699,3.22566779116997,0.329480538637493,NA,NA,NA,NA
"Maui County",2010.2793539342,3.22359340261712,0.32844969485534,NA,NA,NA,NA
"Maui County",2010.29666379141,3.22151901405275,0.327420408914478,NA,NA,NA,NA
"Maui County",2010.31397364863,3.21944462547551,0.326392695544334,NA,NA,NA,NA
"Maui County",2010.33128350584,3.21737023688396,0.325366569637305,NA,NA,NA,NA
"Maui County",2010.34859336305,3.21529584827674,0.324342046250738,NA,NA,NA,NA
"Maui County",2010.36590322026,3.21322145965243,0.323319140608716,NA,NA,NA,NA
"Maui County",2010.38321307747,3.2111470710096,0.322297868104002,NA,NA,NA,NA
"Maui County",2010.40052293469,3.2090726823469,0.321278244299998,NA,NA,NA,NA
