GEO_ID,GEO_ID2,SUMLEVEL,GEO_NAME,Geography,REGION,PRIMARY_LATITUDE,PRIMARY_LONGITUDE,TOTPOP,PCTMALES,PCTFEMALE,POPCHPCT,POPDENS,POP0_5PCT,POP85PCT,MEDAGE,POPWAPCT,POPBAPCT,POPNAPCT,POPAAPCT,POPPAPCT,POPHSPCT,POPWNPCT,TOTHU,PCTVACANT,HMOWNVAC,RENTVAC,PCTMBLHM,PCTBLT2014,PCTBLT2010_13,PCTBLT2000_09,PCTBLT2005,PCTBLT2000_04,PCTBLT2010,HUMNR,PCTOWNER,PCTRENTER,MOV2015,MOV2010_14,MOV2000_09,MOV2005,MOV2000_04,MOV2010,PCTNOVHCL,HOUSHEATFUEL,PCTNOPLBG,MEDHOMVAL,MED_MTMRG,OWNRMTHLYCST,MED_GRRNT,RENTRMTHLYCST,TOTHH,PCTHFOFMNOHS,PCTHHUNDR18,PCTHHUOVER65,AVGHHSZE,PCTMALESEPARATD,PCTMALEDIVORCD,PCTFEMALESEPARATD,PCTFEMALEDIVORCD,PCTPOP9THGRD,PCTNODIPLOMA,PCTPOPHSGRD,PCTBATCHLRS,PCTLIVESMHS,PCTLIVEDRCO,PCTLIVDFST,PCTFORBRN,PCTSPKENGNTWL,PCTLABFORCE,PCTEMPLOYED,PCTUNEMPLD,PCTLABFEMALE,PCTEMPFEMA,MEANTRAVTIM,PCTSERVOCC,PCTFRMFSHOCC,PCTAGRFRFSH,PCTSERVIND,PCTSLFEMP,PCTHHHUNDR10K,PCTHH200K,MEDHHINC,MEANHHINC,PCTRECSOC,PCTRECRET,MEANRETINC,PCTRECSSI,PUBLICASSIST,PERCPHHINC,PCTFMINPOV,PCTPOV,PCTCHLDPOV,PCT65POV,MEDDWELLAGE,MDYRSRESID,HASMORTGAGE,HSMORTGAGELON,PCTGRPQRTRS,GINIINDX,PCTCHGRNT,PCTCHGMRG,PCTCHNGHOMVAL,PCTCHGRENTER,PCTCHGUNEM,PCTCHGRAVTIM,PCTWTRCVG,NEARCTYPOP,CSTOFLIVNG,MARINANUM,NUMBOTRMPS,EPAREGFAC,CRIMINDEX,HAILRSKAVG,HURRSKAVG,TORNRSKAVG,WNDRSKAVG,POUNDS_10,VALUE_10,DEALERNUM_10,COMMPMT_10,PNDSPRPOP_10,VALUPRPOP_10,DEALERNUMPRPOP_10,COMMPRPOP_10,RECPSSRMODESH_10,RECPSSRMODECH,RECPSSRMODEPR_10,RECPSSRMODESHPOP_10,RECPSSRMODECHPOP_10,RECPSSRMODEPRPOP_10
0600000US1500190630,1500190630,60,"Hilo, HI","Hilo CCD, Hawaii County, Hawaii",Hawaii,19.6869881,-155.2335958,50805,49.1,50.9,19.75250442,170.3250005,6,2.5,38.8,20.9,0.4,0.2,34.5,14.3,9.5,19.5,19337,8.9,0.8,8.1,0.3,,,,2,4.7,,5,64.2,35.8,,,,25.3,21.6,,10.4,0,0.5,322800,1495,26.2,855,45.6,17623,13.6,29.5,34.3,2.68,1.9,8.5,1.7,10.9,3.6,6.6,27.2,19.8,82.4,1.9,3.2,8.4,5.5,60.5,55,5.2,57.2,53,19.2,19.2,0.932154949,1.6,10.9,8.4,9.7,3.4,52323,68143,38.9,24.6,24330,5.8,5,24816,10.1,16.4,20.8,9.1,36,12,63.1,0.751813197,7.170554079,0.465,56.88073394,30.34001744,110.0195185,-7.373923445,-13.33333333,7.262569832,8.412352385,209.3,95.1,1,1,661,122,0,34,4,0,546823,1342269,9,119,10763.17292,26420.01771,0.177147919,2.342289145,161,74,82,3.168979431,1.456549552,1.614014369
0600000US1500190720,1500190720,60,"Honokaa-Kukuihaele, HI","Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",Hawaii,20.1072972,-155.5725782,4509,52.1,47.9,15.76379974,39.08965773,6.1,3.1,40.3,30.3,0.2,0.3,32.6,8,6.8,28.2,1555,13.3,0.4,5.3,0,,,,0.8,2.9,,5.1,70,30,,,,24.3,14.3,,7,0,3.7,452600,1913,34.3,840,20.8,1348,15,39.5,33.9,3.25,3.2,10,2.2,9.9,6.1,7.6,46.3,9.9,90.3,0.7,0.2,16,10.7,61.9,55.7,6.2,61.6,56.9,37.5,41.9,3.916581892,2.1,29.5,15.7,4.2,3.3,58690,69806,36.6,28,20843,2.6,3.7,22904,5,6.5,9.7,6,44,16,53.1,2.542372881,2.772233311,0.395,37.93103448,82.01712655,188.6479592,-4.637681159,58.97435897,16.82242991,37.75065199,175,96.5,0,0,58,137,0,31,0,0,9820,14116,1,12,2177.866489,3130.627634,0.221778665,2.661343979,0,0,0,0,0,0
0600000US1500191170,1500191170,60,"Kau, HI","Kau CCD, Hawaii County, Hawaii",Hawaii,19.2387695,-155.5469905,6949,52.1,47.9,19.25519135,7.435778133,8.5,1.9,42.4,40.2,0,0.4,17.5,6.2,13.4,39.2,3532,25.7,5.6,6.3,0.3,,,,4.8,6,,4.3,73.1,26.9,,,,22.1,29.6,,3.2,0,3.1,240100,1352,52.9,931,38.3,2624,11.5,32.1,25.9,2.65,1.1,13.6,1.2,9.5,3.9,7.2,38.4,12.9,89.8,0.8,1.1,10.2,4.3,63.5,57.2,6.3,59.3,53.4,48.2,21.6,6.318226927,13.5,10.1,21.9,9.6,3.7,41352,66240,35.5,18,13301,4.2,2.6,25704,17.9,21.8,32.2,5.8,25,10,52.6,1.771756123,0,0.538,116.0092807,80.50734312,176.9319493,4.432513181,-26.74418605,13.41176471,21.89951003,209.1,105.9,0,2,92,145,0,29,0,0,91287,145801,1,29,13136.71032,20981.58008,0.143905598,4.17326234,13,1,0,1.870772773,0.143905598,0
0600000US1500191350,1500191350,60,"Keaau-Mountain View, HI","Keaau-Mountain View CCD, Hawaii County, Hawaii",Hawaii,19.5586293,-155.0952535,27063,49.5,50.5,19.02102208,116.6314464,7,0.9,39.2,34.9,1,0.4,22.2,13.5,13.4,31.8,11636,16.4,2.2,5,0.7,,,,7.8,8.4,,4.5,69.8,30.2,,,,27.4,25.5,,2.5,0.2,5.1,264500,1327,37.8,961,54,9732,14.4,33,21.8,2.76,1,13.5,2.8,11.9,3.1,6.8,32.7,16.4,89.7,0.7,2.1,9.3,7,63.3,56.7,6.5,61.2,57,33.8,22.6,3.792028314,7.7,11.9,14.4,10.9,1.4,39891,52806,27.8,15.2,18921,7.7,5.9,19781,16.5,21.2,29.8,12.6,22,9,55.6,0.883522309,0.772272106,0.451,53.76,47.60845384,141.773309,9.136457864,6.557377049,9.74025974,14.50741977,214.9,93.9,0,0,132,80,0,33,4,0,293709,629537,2,55,10852.78794,23261.9074,0.073901637,2.032295015,4,0,0,0.147803274,0,0
0600000US1500192430,1500192430,60,"North Hilo, HI","North Hilo CCD, Hawaii County, Hawaii",Hawaii,19.617504,-155.4204305,1896,51.3,48.7,10.23255814,5.958645171,6.4,1.2,44.2,24.1,0.8,0.3,30.3,12.4,15.5,20.7,758,17.2,0,2.6,0,,,,0,8.4,,5,76.4,23.6,,,,18.2,15.4,,6.7,0,1.9,500000,1845,29.2,805,2.4,628,8,29.5,38.1,3.02,0,7.4,3,6.7,3.7,5.7,27.8,22.8,95.1,0,0.2,8.4,4.5,61.9,55.2,6.6,59.4,53.9,41.7,38.4,0.590318772,3.2,14.4,9.6,4.6,0.6,70000,68724,41.7,33.8,14081,0,6.4,23603,2.4,6.3,9.6,6.6,36,16,58.5,0.833333333,0,0.324,11.65048544,126.1029412,352.8985507,10.93858268,186.9565217,11.2,13.39558019,193,108.3,0,1,37,,0,33,4,0,13687,28164,0,4,7218.881857,14854.43038,0,2.109704641,3,0,0,1.582278481,0,0
0600000US1500192520,1500192520,60,"North Kohala, HI","North Kohala CCD, Hawaii County, Hawaii",Hawaii,20.176362,-155.8227292,5303,51.7,48.3,-12.17290494,37.61790605,6.3,1.8,39.6,24.7,0.4,0.1,22.5,10.1,17.1,21.2,2319,19.7,3.4,5.3,0.5,,,,1.8,5.6,,5,73.4,26.6,,,,18.2,19.2,,2.6,0,0,436100,1537,43.1,1172,50.3,1862,14.8,36,28.4,2.85,1.8,9,0.9,11.4,2.7,6.3,37.6,17.7,93.6,0.1,1,7.8,3.4,69.8,66.2,3.5,64.8,60.7,32.2,32.1,2.172284644,4.3,34.5,7,5.7,3,56574,67615,35.1,20.4,21536,2.6,2.1,24789,4.5,6.8,7.3,8,29,15,58.9,0,0,0.427,58.59269283,23.45381526,146.5234596,-10.25703276,34.61538462,7.692307692,46.52458501,151.7,98.7,0,0,40,172,0,26,0,0,38726,50198,2,28,7302.658872,9465.962663,0.377145012,5.280030172,17,0,0,3.205732604,0,0
0600000US1500192610,1500192610,60,"North Kona, HI","North Kona CCD, Hawaii County, Hawaii",Hawaii,19.6674725,-155.9154358,38825,50.5,49.5,36.02284273,79.93547114,5.2,1.7,43.7,44.1,0.7,0.4,15.3,10.6,10.5,42.7,19615,26.7,2.6,16.1,0.2,,,,3.5,14.9,,4.3,63.1,36.9,,,,37.1,27.9,,3.3,0.1,1.1,585300,2263,55.3,1218,37.9,14374,10.5,27.2,26.5,2.68,2.5,11.4,2,13.4,2.4,5.4,32.5,19.3,84.9,0.6,5,14.1,7.9,70.1,65.5,4.5,66.4,63.3,20.8,24.6,0.986174224,2.6,21.6,12.1,4.9,4.2,63711,79636,29.6,19.8,29114,2.5,3,30848,5,8.5,9.6,7.3,27,7,70.6,0.551511141,0.610431423,0.419,63.48993289,59.03021785,150.2351432,-11.0307516,66.66666667,1.463414634,19.6425849,165.5,103.4,1,6,486,61,0,25,0,0,1222991,2249657,13,366,31500.09015,57943.51578,0.334835802,9.426915647,31,3885,144,0.798454604,100.0643915,3.708950419
0600000US1500192700,1500192700,60,"Paauhau-Paauilo, HI","Paauhau-Paauilo CCD, Hawaii County, Hawaii",Hawaii,19.809767,-155.5061027,2415,58.9,41.1,9.127880705,5.202834072,6.8,1.1,37.5,28.7,1,0,30.7,5.6,5.8,28.4,922,12.1,0,0,0,,,,2.4,2.3,,5.1,74.2,25.8,,,,23.3,23.1,,3.3,0.2,0.4,400600,1747,44.9,733,24.8,810,12.8,45.1,22.7,2.98,0.6,14.7,1,12.2,4.5,5,32.4,25.6,93.3,0.1,6.4,10,4.9,72.4,69.1,3.3,71.5,67.9,46.7,27.7,1.387818042,1.9,25.7,7.3,5.1,3.6,61500,67906,25.7,23.7,13015,0.4,2.1,24131,9.8,12.5,22.8,3,36,12,56.7,0,0,0.349,19.18699187,79.54779034,253.2627866,12.43522727,-29.78723404,18.2278481,8.60608148,181.3,109.2,0,0,45,148,0,29,0,0,11804,18094,2,13,4887.784679,7492.339545,0.82815735,5.383022774,0,0,0,0,0,0
0600000US1500192790,1500192790,60,"Pahoa-Kalapana, HI","Pahoa-Kalapana CCD, Hawaii County, Hawaii",Hawaii,19.426842,-155.0895975,9644,51.9,48.1,12.17866698,35.99557463,8,1.7,39.5,44.3,0.9,0.5,15.6,12.7,17,36.3,4611,21.2,4.4,3.8,0.8,,,,9.5,7.9,,4.6,73.3,26.7,,,,33.3,26.8,,3.5,0.1,3.6,212700,1284,41.5,981,65.5,3632,12.9,29.3,27.9,2.66,2,11.5,1.7,14.3,5.3,8.2,33.7,13.8,81.5,0.7,3.5,14.9,7,51.8,47.1,4.6,49.7,46.4,36.5,15.5,6.529797548,9.8,7.3,28.9,12.6,0.4,34750,45456,38.6,23.6,19405,10.6,9.8,17929,27,29.4,35.6,20.1,25,8,53.4,0,0,0.448,61.34868421,75.40983607,146.7517401,-16.07416751,-51.06382979,15.87301587,29.47263328,226.6,107.1,0,1,76,96,0,33,2,0,244581,518215,0,33,25360.94981,53734.44629,0,3.421816674,30,3,3,3.110742431,0.311074243,0.311074243
0600000US1500192880,1500192880,60,"Papaikou-Wailea, HI","Papaikou-Wailea CCD, Hawaii County, Hawaii",Hawaii,19.8307533,-155.1516688,5649,50.7,49.3,13.86817174,58.19582052,5.9,4.2,44.9,28.7,0.6,0.2,34.9,14.2,11.3,27.3,2228,9.4,2.3,9,0,,,,1.9,5,,5.1,64.3,35.7,,,,25.2,18.5,,7.8,0,0.5,328700,1479,30.2,725,29.7,2018,16.2,29.4,38.6,2.76,1.9,9,2.7,7.5,5.9,6.8,30.1,21.8,88.6,1.3,3,15.1,9.4,57.6,52.7,4.9,52.7,49.1,26.3,21.4,5.786471068,10.4,15,13.1,10.6,1.6,39679,55829,40.6,24.6,14434,7.7,6,21200,17.9,19.9,35.3,6.1,40,14,48.9,1.156515035,1.575500089,0.471,48.56557377,54.0625,144.205052,29.9305499,19.51219512,5.2,29.7113063,202.7,107.5,0,0,61,80,0,33,4,0,3831,9062,0,6,678.173128,1604.177731,0,1.062134891,29,0,0,5.133651974,0,0
