GEO_ID,GEO_ID2,SUMLEVEL,GEO_NAME,Geography,REGION,PRIMARY_LATITUDE,PRIMARY_LONGITUDE,TOTPOP,PCTMALES,PCTFEMALE,POPCHPCT,POPDENS,POP0_5PCT,POP85PCT,MEDAGE,POPWAPCT,POPBAPCT,POPNAPCT,POPAAPCT,POPPAPCT,POPHSPCT,POPWNPCT,TOTHU,PCTVACANT,HMOWNVAC,RENTVAC,PCTMBLHM,PCTBLT2014,PCTBLT2010_13,PCTBLT2000_09,PCTBLT2005,PCTBLT2000_04,PCTBLT2010,HUMNR,PCTOWNER,PCTRENTER,MOV2015,MOV2010_14,MOV2000_09,MOV2005,MOV2000_04,MOV2010,PCTNOVHCL,HOUSHEATFUEL,PCTNOPLBG,MEDHOMVAL,MED_MTMRG,OWNRMTHLYCST,MED_GRRNT,RENTRMTHLYCST,TOTHH,PCTHFOFMNOHS,PCTHHUNDR18,PCTHHUOVER65,AVGHHSZE,PCTMALESEPARATD,PCTMALEDIVORCD,PCTFEMALESEPARATD,PCTFEMALEDIVORCD,PCTPOP9THGRD,PCTNODIPLOMA,PCTPOPHSGRD,PCTBATCHLRS,PCTLIVESMHS,PCTLIVEDRCO,PCTLIVDFST,PCTFORBRN,PCTSPKENGNTWL,PCTLABFORCE,PCTEMPLOYED,PCTUNEMPLD,PCTLABFEMALE,PCTEMPFEMA,MEANTRAVTIM,PCTSERVOCC,PCTFRMFSHOCC,PCTAGRFRFSH,PCTSERVIND,PCTSLFEMP,PCTHHHUNDR10K,PCTHH200K,MEDHHINC,MEANHHINC,PCTRECSOC,PCTRECRET,MEANRETINC,PCTRECSSI,PUBLICASSIST,PERCPHHINC,PCTFMINPOV,PCTPOV,PCTCHLDPOV,PCT65POV,MEDDWELLAGE,MDYRSRESID,HASMORTGAGE,HSMORTGAGELON,PCTGRPQRTRS,GINIINDX,PCTCHGRNT,PCTCHGMRG,PCTCHNGHOMVAL,PCTCHGRENTER,PCTCHGUNEM,PCTCHGRAVTIM,PCTWTRCVG,NEARCTYPOP,CSTOFLIVNG,MARINANUM,NUMBOTRMPS,EPAREGFAC,CRIMINDEX,HAILRSKAVG,HURRSKAVG,TORNRSKAVG,WNDRSKAVG,POUNDS_11,VALUE_11,DEALERNUM_11,COMMPMT_11,PNDSPRPOP_11,VALUPRPOP_11,DEALERNUMPRPOP_11,COMMPRPOP_11,RECPSSRMODESH_11,RECPSSRMODECH,RECPSSRMODEPR_11,RECPSSRMODESHPOP_11,RECPSSRMODECHPOP_11,RECPSSRMODEPRPOP_11
0600000US1500190630,1500190630,60,"Hilo, HI","Hilo CCD, Hawaii County, Hawaii",Hawaii,19.6869881,-155.2335958,48840,49,51,15.12080141,163.7372882,5.7,3,40.4,19.6,0.5,0.3,34.2,13.6,10.6,18.1,18960,10.7,0.7,10.6,0.4,,,,2.4,4.7,,5,64.4,35.6,,,,29.5,18.3,,8.8,0,1,318800,1581,27.3,877,47,16934,14.5,29.6,33.8,2.74,2.1,9,2.2,10.4,3.1,6.4,28.1,19.3,85.2,1.4,2.5,8.3,4.8,60.6,54.8,5.4,57.7,52.8,18.7,19.8,0.827163879,1.7,10.8,7.7,8.7,3.7,52733,68032,38.5,23.7,25555,5.7,5.1,25074,10.3,16.3,22.4,8.9,36,12,63,0.962419798,4.891482391,0.4527,60.91743119,37.83783784,107.4170462,-7.89138756,-10,4.469273743,8.412348495,209.3,95.1,1,0.02,661,122,0,34,4,0,511871,1288168,7,114,10480.56921,26375.26618,0.143325143,2.334152334,102,82,78,2.088452088,1.678951679,1.597051597
0600000US1500190720,1500190720,60,"Honokaa-Kukuihaele, HI","Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",Hawaii,20.1072972,-155.5725782,4710,52.4,47.6,20.92426187,40.83217699,6.3,2.2,39.8,29.4,0.2,0.5,30.3,10.3,6.4,27.4,1564,13.5,0.5,4,0,,,,0.9,3.2,,5,67.7,32.3,,,,27.5,12.8,,5.2,0,3.8,431000,2082,41.9,1008,42.7,1353,13.2,42.9,28.7,3.38,2.3,11.3,2.3,11,4.1,5.6,43.6,10.9,89.8,0.7,0,15.1,8.5,63.8,56.3,7.4,63.8,58.1,39.9,39.5,3.707317073,1.5,32.1,16,4.9,2.9,60966,71414,31.6,26.6,23669,4.7,3.5,23013,5.9,9.1,13.8,3.7,40,15,57.6,2.510917031,2.823779193,0.3892,65.51724138,98.09705043,174.872449,2.673429952,89.74358974,24.29906542,37.75065202,175,96.5,0,0,58,137,0,31,0,0,21795,34307,0,16,4627.388535,7283.864119,0,3.397027601,0,5,0,0,1.061571125,0
0600000US1500191170,1500191170,60,"Kau, HI","Kau CCD, Hawaii County, Hawaii",Hawaii,19.2387695,-155.5469905,7020,52.4,47.6,20.47365711,7.511751473,8,1.8,42.4,38.8,0.1,0.5,14.7,8,9.1,38.3,3740,29,8.9,5.9,0.2,,,,10.4,10.2,,4,71.7,28.3,,,,27,32.4,,4.5,0,5.3,221100,1357,51.9,877,46.3,2656,10.1,27.1,25.5,2.64,1,14.2,0.7,8.8,3.5,6.9,42,9.9,89.5,0.4,2.5,12,3.1,58.2,50.7,7.5,55.3,47.8,48.9,24.9,5.289672544,13.6,11.1,18.7,15.5,1.6,39415,51958,32.9,14.4,17342,6.3,2.9,20355,20,27.3,44.9,4.8,22,10,51.6,1.890756303,0.170940171,0.4942,103.4802784,81.17489987,155.017301,9.867662566,-12.79069767,15.05882353,21.89950946,209.1,105.9,0,0.288,92,145,0,29,0,0,108697,215187,2,28,15483.90313,30653.4188,0.284900285,3.988603989,25,1,0,3.561253561,0.142450142,0
0600000US1500191350,1500191350,60,"Keaau-Mountain View, HI","Keaau-Mountain View CCD, Hawaii County, Hawaii",Hawaii,19.5586293,-155.0952535,28753,48.9,51.1,26.45351394,123.9116262,6.8,1.4,39.8,34,1.4,0.3,23,14,15,31.8,12290,16.8,3.6,4.9,0.6,,,,10.3,10.5,,4.5,68,32,,,,34.8,22.5,,3.9,0.2,5.8,254400,1382,38.4,1004,60.3,10230,14.9,31.7,25.4,2.79,2.9,11.3,4.3,11.1,4.5,7.4,31.4,15.6,89.4,2,1.8,10.8,7.8,57.1,50.5,6.6,58,53.3,31.6,25.4,3.952464789,7,14,13.6,15.5,1.4,38642,51355,30.2,16.6,23739,6.9,10,19294,17.6,23.9,32.4,19.5,21,9,56.5,0.833932423,0.657322714,0.479,60.64,53.72636263,132.5411335,15.64127986,8.196721311,2.597402597,14.50711068,214.9,93.9,0,0,132,80,0,33,4,0,354954,919179,1,58,12344.93792,31968.10768,0.03477898,2.017180816,4,0,0,0.139115918,0,0
0600000US1500192430,1500192430,60,"North Hilo, HI","North Hilo CCD, Hawaii County, Hawaii",Hawaii,19.617504,-155.4204305,1982,49.7,50.3,15.23255814,6.228951927,5.4,0.9,36.6,27.1,0,0.3,32.8,12.8,11.3,23.5,786,22.6,0,22.1,0,,,,1,8.7,,5,82.6,17.4,,,,20.2,12.2,,2.8,0,2.1,357400,1950,23.8,827,3.6,608,6.9,40.3,31.4,3.26,0,10.4,3,6.7,1.6,5.5,25.1,24.7,97.2,0,0,8.2,3.1,63.5,56.2,6.7,60,54.3,40.5,31.2,0.559284116,2.9,15.5,7.9,2.3,0.5,73256,76060,36,33.9,15822,0,2.1,24888,2.5,6.7,8.6,3.3,36,16,60.2,0.597609562,0,0.2698,14.70180305,138.9705882,223.7318841,-18.20629921,191.3043478,8,13.39563766,193,108.3,0,0.527,37,,0,33,4,0,10963,21457,0,3,5531.281534,10825.9334,0,1.513622603,0,0,0,0,0,0
0600000US1500192520,1500192520,60,"North Kohala, HI","North Kohala CCD, Hawaii County, Hawaii",Hawaii,20.176362,-155.8227292,5675,52.7,47.3,-6.011924478,40.25676251,6,1.8,38.1,22.7,0.2,0.1,19.8,8.5,12.4,21.3,2390,22.5,5.3,5.3,0.4,,,,2.7,10.3,,4.9,73.6,26.4,,,,21.2,19.6,,2.8,0,0.5,393000,1568,49.6,1123,51.5,1853,16.1,38.4,29,3.05,1.5,9.9,0.9,10.1,2.3,4.9,39.9,18.6,93.1,0.2,0.6,7.8,3.1,65.5,59.2,6.3,59.3,55,30.9,32,2.535101404,4.6,35,8.2,5.1,2.2,52180,69221,37.5,22.3,22778,2.3,1.9,24228,9.2,15.7,22.8,15,29,15,58.2,0,0.440528634,0.4325,51.96211096,25.9437751,122.1594121,-10.93179191,142.3076923,3.344481605,46.5245826,151.7,98.7,0,0,40,172,0,26,0,0,32087,54569,2,20,5654.096916,9615.682819,0.352422907,3.524229075,6,0,0,1.057268722,0,0
0600000US1500192610,1500192610,60,"North Kona, HI","North Kona CCD, Hawaii County, Hawaii",Hawaii,19.6674725,-155.9154358,40184,49.9,50.1,40.78408016,82.73414589,6,1.7,41.9,44.5,0.5,0.4,14.1,11.3,12.2,42.7,20056,27.6,3.8,15,0.2,,,,5,13.6,,4.3,62.5,37.5,,,,43.1,23.6,,3.2,0.1,1,522700,2458,56.8,1216,39.7,14528,11.8,28.5,26,2.74,2.3,10.8,2.3,14,2.1,5.5,32.3,19,85.5,0.6,4.1,14.5,7.6,70.3,65.1,5,66.3,63,20.5,24.5,0.789523449,2.3,22.6,11.9,3.9,3.6,63464,79028,28.7,17.8,32742,2.3,3.1,30339,5.6,9.4,11.6,6.9,28,7,71.9,1.080008816,0.938184352,0.419,63.22147651,72.73366128,123.471569,-9.584097159,85.18518519,0,19.64271344,165.5,103.4,1,0.155,486,61,0,25,0,0,1571433,2613106,15,361,39105.93769,65028.51881,0.373282899,8.983675095,25,4165,73,0.622138164,103.6482182,1.81664344
0600000US1500192700,1500192700,60,"Paauhau-Paauilo, HI","Paauhau-Paauilo CCD, Hawaii County, Hawaii",Hawaii,19.809767,-155.5061027,2562,59.8,40.2,15.77044736,5.519528214,5.9,1.5,33.9,35.6,0,0,31.1,4.9,3.6,35.6,931,9.8,0,0,0,,,,5.3,1.1,,5.2,71.4,28.6,,,,30.2,15.6,,2.6,0.2,0.5,370100,1833,44.1,792,12,840,11.7,43.7,25.4,3.05,0.7,15.3,0.8,7.7,3.8,3.5,30.7,25.9,84.5,0,10.7,9,3.8,67.9,64.6,3.3,67.9,63.5,48.9,22.5,1.356443105,1.9,21.2,5,3.1,3,54158,67760,29.6,27,11449,0,1.3,24512,8.3,10.9,20.3,1.9,38,13,54,2.5,0,0.3661,28.7804878,88.38643371,226.366843,24.6375,-29.78723404,23.79746835,8.606080635,181.3,109.2,0,0,45,148,0,29,0,0,12719,21111,1,10,4964.480874,8240.046838,0.390320062,3.903200625,0,0,0,0,0,0
0600000US1500192790,1500192790,60,"Pahoa-Kalapana, HI","Pahoa-Kalapana CCD, Hawaii County, Hawaii",Hawaii,19.426842,-155.0895975,9958,51.8,48.2,15.83110387,37.16790035,6.4,1.8,41.9,41.1,0.5,1.4,17,11.6,17.9,33.8,4831,22.8,5.6,8.2,1,,,,11,13.7,,4.6,73.3,26.7,,,,37.7,22.2,,6.6,0.2,3.9,199400,1447,50.5,985,65.1,3731,13.9,28.5,32,2.67,1.6,12.5,1.8,14.9,4.6,6.8,31.7,12.7,80.6,1,2.5,15.4,6.5,50,43.7,6.3,49.3,43.9,38.9,14.9,5.892751915,10.8,6.2,29.3,10.5,0.1,35044,47192,42.6,28.1,18872,11.2,13.2,18804,21.9,28.6,33.9,8.6,24,9,50.1,0,0.080337417,0.4319,62.00657895,97.67759563,131.3225058,-16.07416751,-32.9787234,23.49206349,29.47282493,226.6,107.1,0,0.104,76,96,0,33,2,0,232047,608675,0,38,23302.5708,61124.22173,0,3.816027315,28,1,4,2.8118096,0.100421771,0.401687086
0600000US1500192880,1500192880,60,"Papaikou-Wailea, HI","Papaikou-Wailea CCD, Hawaii County, Hawaii",Hawaii,19.8307533,-155.1516688,5608,51.4,48.6,13.04172546,57.77610584,5.1,4.1,43.1,29,0.6,0.2,31.2,13.4,11.1,27.2,2108,8.8,1.9,10,0.5,,,,1.9,5.2,,5.1,63.9,36.1,,,,27.9,17.7,,7.2,0,1.2,306400,1641,37.7,817,29.1,1922,16.2,30.5,38.6,2.88,1.6,6.3,2.7,7.9,5.6,7.3,31.4,21.3,88.8,1.3,3.1,14,8.4,56.3,50.4,5.9,52,47.5,26.6,23,3.382663848,8.2,19.8,12.6,10.7,1.5,40625,56277,41.5,25,16189,8.1,5.2,20656,15.9,17.8,29.2,6.1,40,13,48.8,0.244299674,1.30171184,0.4643,67.41803279,70.9375,127.6374443,31.38635438,43.90243902,6.4,29.71227097,202.7,107.5,0,0,61,80,0,33,4,0,1273,4005,0,4,226.9971469,714.1583452,0,0.713266762,15,0,0,2.674750357,0,0
