"Year","County","Indicator","val.mean","val.se"
2014,"Hawai‘i County","Dealers1000",0.154481819583333,0.0451891744185255
2014,"Hawai‘i County","Dollars.Thousands1000",40.7283576757342,9.95366375050965
2014,"Hawai‘i County","PCTWaterCover",22.4622095485833,3.44909063870058
2014,"Hawai‘i County","PopDensity.Thousands",0.0558130494648333,0.0144222312391228
2014,"Hawai‘i County","Pounds.Thousands1000",14.13227778125,3.22421286557476
2014,"Hawai‘i County","RecFshTrps1000",10.2982772359167,8.6751368102993
2014,"Honolulu County","CommPermits1000",1.15956533042857,0.21897049414375
2014,"Honolulu County","Dealers1000",0.0398703424285714,0.0127540086001165
2014,"Honolulu County","Dollars.Thousands1000",53.4067578484431,18.2609750933132
2014,"Honolulu County","PCTWaterCover",48.664211747,10.9069350186033
2014,"Honolulu County","PopDensity.Thousands",1.51159672521429,0.560898268638938
2014,"Honolulu County","Pounds.Thousands1000",15.0856049038571,4.78711177340493
2014,"Honolulu County","RecFshTrps1000",7.96252615342857,5.30804718139191
2014,"Kaua‘i County","CommPermits1000",4.17603884833333,0.635791557748562
2014,"Kaua‘i County","Dealers1000",0.443761464555556,0.134345205276519
2014,"Kaua‘i County","Dollars.Thousands1000",52.2279622310564,13.2634711442347
2014,"Kaua‘i County","PCTWaterCover",49.524897175,6.39201021059481
2014,"Kaua‘i County","PopDensity.Thousands",0.485403045243333,0.241521327079499
2014,"Kaua‘i County","Pounds.Thousands1000",16.8969164875556,3.89589687178513
2014,"Kaua‘i County","RecFshTrps1000",24.041687256,10.078009880944
2014,"Maui County","CommPermits1000",3.04946126230769,0.625280095011183
2014,"Maui County","Dealers1000",0.531718048307692,0.211700420249252
2014,"Maui County","Dollars.Thousands1000",34.8243413778411,12.1497185820525
2014,"Maui County","PCTWaterCover",40.0870260495,5.43193372667095
2014,"Maui County","PopDensity.Thousands",0.815866321039923,0.430298798006313
2014,"Maui County","Pounds.Thousands1000",10.2771973750769,4.1222189767036
2014,"Maui County","RecFshTrps1000",19.7236421507692,7.83925331894984
2015,"Hawai‘i County","CommPermits1000",3.61250573158333,0.575129849565857
2015,"Hawai‘i County","Dealers1000",0.165975014166667,0.0462044292442248
2015,"Hawai‘i County","Dollars.Thousands1000",48.924673208801,18.8817597154271
2015,"Hawai‘i County","PCTWaterCover",22.4622081821667,3.44909027789945
2015,"Hawai‘i County","PopDensity.Thousands",0.0559255908669167,0.0146360060587305
2015,"Hawai‘i County","Pounds.Thousands1000",15.0885199435417,4.78297745219649
2015,"Hawai‘i County","RecFshTrps1000",10.2447007276667,8.11022144427122
2015,"Honolulu County","CommPermits1000",1.16787226171429,0.211915363872858
2015,"Honolulu County","Dealers1000",0.0466109385714286,0.00954390885247789
2015,"Honolulu County","Dollars.Thousands1000",56.2051694714805,20.9820651846883
2015,"Honolulu County","PCTWaterCover",48.6666521934286,10.9062233042168
2015,"Honolulu County","PopDensity.Thousands",1.52415793642857,0.56339858618038
2015,"Honolulu County","Pounds.Thousands1000",15.6063440382857,5.5925946431084
2015,"Honolulu County","RecFshTrps1000",9.48115140985714,6.59933214803971
2015,"Kaua‘i County","CommPermits1000",4.08653913144444,0.640754853206999
2015,"Kaua‘i County","Dealers1000",0.419735646555556,0.140328508664218
2015,"Kaua‘i County","Dollars.Thousands1000",36.05192580616,8.38818267118756
2015,"Kaua‘i County","PCTWaterCover",49.511169196,6.38751811998262
2015,"Kaua‘i County","PopDensity.Thousands",0.496623047206667,0.246168579429906
2015,"Kaua‘i County","Pounds.Thousands1000",13.3106343581111,2.89174886867249
2015,"Kaua‘i County","RecFshTrps1000",22.0381780435556,9.14650986896032
2015,"Maui County","CommPermits1000",2.88733281146154,0.647465537835844
2015,"Maui County","Dealers1000",0.485878342846154,0.158078963885534
2015,"Maui County","Dollars.Thousands1000",35.5878560263756,14.3925480597502
2015,"Maui County","PCTWaterCover",40.0869029032143,5.43190694519511
2015,"Maui County","PopDensity.Thousands",0.821071495274,0.434478515055444
2015,"Maui County","Pounds.Thousands1000",9.80646180315385,4.22564746430096
2015,"Maui County","RecFshTrps1000",21.3054517213077,9.22847481497831
2016,"Hawai‘i County","CommPermits1000",3.49218686758333,0.503649608968961
2016,"Hawai‘i County","Dealers1000",0.133607691416667,0.040531451174536
2016,"Hawai‘i County","Dollars.Thousands1000",40.4642068863549,13.3024171995036
2016,"Hawai‘i County","PCTWaterCover",22.4580523566667,3.45262489648065
2016,"Hawai‘i County","PopDensity.Thousands",0.0564166258776667,0.0147892878761922
2016,"Hawai‘i County","Pounds.Thousands1000",13.463019459425,3.76812123375869
2016,"Hawai‘i County","RecFshTrps1000",7.25851459325,4.76994175691244
2016,"Honolulu County","CommPermits1000",1.02041845371429,0.193465564035766
2016,"Honolulu County","Dealers1000",0.0411006414285714,0.0120862227729577
2016,"Honolulu County","Dollars.Thousands1000",56.4062956601549,22.3327011516884
2016,"Honolulu County","PCTWaterCover",48.6655707762857,10.90589684541
2016,"Honolulu County","PopDensity.Thousands",1.52552891554286,0.565757175881698
2016,"Honolulu County","Pounds.Thousands1000",14.4393977882857,5.33065290567893
2016,"Honolulu County","RecFshTrps1000",7.696054516,5.08140575453237
2016,"Kaua‘i County","CommPermits1000",3.89700355333333,0.619985335876045
2016,"Kaua‘i County","Dealers1000",0.368826947444444,0.109892548123208
2016,"Kaua‘i County","Dollars.Thousands1000",31.7349783547429,7.30013076801606
2016,"Kaua‘i County","PCTWaterCover",49.511751112,6.38773213847132
